evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
11,19963087.16,2082532.631,19963407.35,2082852.821,-3.7355,1.9817,-1.3669,1.4703,3.4603,-0.35515,1.1452,3.6435,-4.6948,4.0838
12,18130590.04,2082532.631,18130910.23,2082852.821,2.172,0.19815,0.40304,-3.4592,2.5027,-1.3252,-4.358,1.4391,-2.9074,3.9437
14,18975424.87,2082532.631,18975745.06,2082852.821,2.3534,2.355,-2.1783,-4.0135,-1.1747,-3.718,0.63135,4.9705,4.9255,0.93655
15,25440147.13,2082532.631,25440467.32,2082852.821,4.0544,2.0975,-3.8653,-0.54258,3.6383,3.6374,3.1322,4.2803,0.076456,-4.7753
17,21829549.48,2082532.631,21829869.67,2082852.821,-1.6066,-1.399,0.56181,1.2152,-0.4125,4.3871,2.4971,-4.7812,4.3577,2.4227
19,10747773.48,2082532.631,10748093.67,2082852.821,-3.7736,-4.3373,-4.2214,2.3716,-3.0229,-0.55907,0.2848,-0.90665,-3.0057,-3.4677
22,8600654.601,2082532.631,8600974.791,2082852.821,-4.6834,-4.8837,2.3029,-3.9047,2.4879,4.2799,0.53618,-2.2273,-1.6267,2.5305
25,22181171.85,2082532.631,22181492.04,2082852.821,-2.9717,3.2085,4.3046,4.3312,4.3037,1.7925,3.6111,-0.16009,4.5652,-3.0156
28,9025356.736,2082532.631,9025676.926,2082852.821,-3.7345,-2.8218,-3.5596,-4.4299,-3.4906,-4.2558,2.3626,-4.8795,0.58408,1.9278
31,25738766.08,2082532.631,25739086.27,2082852.821,-1.5253,2.4244,2.1487,-0.084835,2.9945,3.6581,0.65933,0.35707,3.7787,-3.7566
35,36443595.61,2082532.631,36443915.8,2082852.821,-2.6554,-4.8597,2.2973,-3.4575,-1.7767,2.9437,-1.0164,-4.5868,4.5462,4.4777
39,29649136.68,2082532.631,29649456.87,2082852.821,-0.63658,-3.266,-0.92619,0.81919,2.8185,-0.0047845,4.312,-4.2879,1.8372,4.6624
44,8933161.146,767288.4289,8933481.336,767608.6189,-4.3402,-0.22733,-3.0209,-0.92159,2.5791,-3.5283,3.3992,2.5283,-3.5906,2.6057
50,10709893.66,767288.4289,10710213.85,767608.6189,-0.17438,2.9555,-4.3041,3.0309,0.95725,4.1203,3.8153,0.43065,0.94389,2.128
56,21504860.55,767288.4289,21505180.74,767608.6189,2.1983,-1.487,-3.7736,3.6324,-1.1058,-0.60081,1.0237,-1.6043,1.3873,3.8456
63,3477670.427,767288.4289,3477990.617,767608.6189,-2.0047,-1.4806,-2.4953,0.39635,-4.9788,3.4524,-2.109,-2.8256,-4.1438,-1.837
70,2972092.635,767288.4289,2972412.825,767608.6189,0.34466,1.7089,1.1885,-0.96097,-4.8562,3.0261,-3.8756,4.6179,-2.839,0.43272
79,1385499.583,767288.4289,1385819.773,767608.6189,-3.3478,-4.8149,-1.8714,-1.0158,-2.2864,3.4862,-0.087544,1.9328,-4.5265,0.5613
89,6326791.011,767288.4289,6327111.201,767608.6189,1.1264,-1.9971,4.4109,-0.16709,-4.6109,2.75,-4.9404,3.1756,-0.30895,-1.612
100,11803415.09,767288.4289,11803735.28,767608.6189,4.1993,3.9505,1.2808,-3.6273,-4.0889,-2.8551,-4.8898,-2.912,3.1955,-0.75699
112,18877737.6,767288.4289,18878057.79,767608.6189,-4.4854,-4.856,0.41503,-1.2581,2.9796,-0.06337,-1.4768,1.2894,-1.1261,-4.2625
125,16101826.55,767288.4289,16102146.74,767608.6189,-1.2459,3.0013,-0.70028,-0.10496,0.94379,4.2066,-4.3551,3.6091,4.475,-0.24955
141,8888101.191,767288.4289,8888421.381,767608.6189,0.79047,2.3888,-3.592,-2.9206,-3.4347,-1.6647,-3.351,-2.5836,-2.0722,2.627
158,16376456.65,622361.3384,16376776.84,622681.5284,4.6646,-3.4374,2.898,-4.0309,-2.1816,-2.515,-0.3025,4.5115,1.3088,2.9212
177,15515270.96,622361.3384,15515591.15,622681.5284,0.23914,1.5129,2.6911,-3.3614,1.321,0.2152,4.1435,2.614,4.565,0.11947
199,30715621.0,581320.7469,30715941.19,581640.9369,0.49004,-1.0696,2.4566,1.6936,3.7958,-0.73785,-4.0129,-3.4387,4.1768,-4.216
223,8289156.479,581320.7469,8289476.669,581640.9369,-4.5225,-0.79135,-0.78263,-3.4038,-0.27584,4.1256,1.4528,2.7037,-1.5357,-2.7905
251,5820558.577,581320.7469,5820878.767,581640.9369,3.7375,4.5668,-3.6626,-4.2098,0.35652,3.881,-2.7301,-0.31208,-4.802,-2.4872
281,2715407.279,581320.7469,2715727.469,581640.9369,1.7119,3.8229,-2.2664,3.5642,-2.3617,3.0476,-0.31097,-0.025391,-2.0794,1.2836
316,12344860.23,581320.7469,12345180.42,581640.9369,2.635,4.6939,-2.767,1.2918,-0.038357,2.1375,2.0468,1.1751,0.30885,2.805
354,34102783.71,581320.7469,34103103.9,581640.9369,4.914,1.4609,-1.2963,2.9105,-3.7912,0.71603,2.9071,-3.5779,3.7998,4.4302
398,22390947.32,581320.7469,22391267.51,581640.9369,-0.30102,3.1146,3.9052,1.8601,-2.4136,-0.56661,-0.87201,3.0471,2.755,-3.6594
446,3304765.443,581320.7469,3305085.633,581640.9369,-0.67227,-1.6783,-0.46338,1.3303,0.89794,2.1321,0.63479,-3.9972,-4.2253,1.6466
501,25086738.68,539709.8985,25087058.87,540030.0885,-2.3414,1.098,4.1879,-1.6694,2.0368,1.3388,-1.4689,-2.5145,-3.7429,4.864
562,14617227.85,261834.3757,14617548.04,262154.5657,4.3071,-4.6124,-2.2943,4.2104,2.176,3.6006,0.5881,-2.8114,-4.7226,3.624
630,24559312.44,261834.3757,24559632.63,262154.5657,-2.1557,-3.4797,1.2136,3.7461,3.6949,1.01,2.3055,1.8504,4.9674,2.8386
707,6241437.62,245669.7674,6241757.81,245989.9574,-3.4517,1.4176,-3.7833,-1.937,4.5908,2.7145,4.6573,2.1204,-3.3236,-2.5842
794,4882996.607,107385.1115,4883316.797,107705.3015,2.4184,3.7573,0.15307,2.946,-1.228,1.488,3.0925,-3.4301,1.0443,0.13873
891,30085282.82,107385.1115,30085603.01,107705.3015,4.4353,-1.3175,-2.7274,-3.49,-1.7248,1.9563,0.99272,2.8637,4.2188,3.7396
1000,15202819.04,107385.1115,15203139.23,107705.3015,-1.7904,-0.14122,-1.3416,-2.8763,1.9279,2.7085,3.1892,0.84572,3.9722,-1.3658
1122,12549429.74,107385.1115,12549749.93,107705.3015,-2.4837,0.33537,1.6122,1.6137,2.7698,-3.7442,-2.0166,-2.8274,-3.3548,3.3792
1258,11039856.05,107385.1115,11040176.24,107705.3015,-2.0055,-1.2892,-1.0662,4.6075,3.8021,-4.602,-4.3808,-2.031,-3.9744,3.1366
1412,5093547.893,107385.1115,5093868.083,107705.3015,1.5563,0.91318,3.7855,-0.036531,2.262,-3.5376,4.9341,-2.8954,-3.7371,1.9542
1584,23903473.89,107385.1115,23903794.08,107705.3015,1.6324,-4.4502,3.5058,3.874,-1.1752,2.3481,-1.302,-0.38621,-2.0741,4.6757
1778,29048177.08,107385.1115,29048497.27,107705.3015,1.5066,-3.421,-0.16641,3.5257,-0.97251,-1.5203,-0.5465,-0.20769,1.3067,4.7341
1995,4885595.12,107385.1115,4885915.31,107705.3015,-3.3304,1.6625,3.1059,3.4169,-4.7706,-4.122,1.5564,0.13403,-2.2282,-2.2064
2238,35499885.59,107385.1115,35500205.78,107705.3015,-3.2158,1.0949,-3.036,-4.5883,3.1162,-3.9652,2.9853,3.0004,4.4519,-4.6772
2511,22264212.22,107385.1115,22264532.41,107705.3015,-0.91383,1.6185,3.001,2.0401,-3.6506,0.64439,0.92685,-0.3532,0.051141,4.2115
2818,10895161.28,107385.1115,10895481.47,107705.3015,1.3429,-3.012,-2.2911,-4.0595,3.2753,-0.34891,-3.7187,-4.0135,1.913,-2.079
3162,16517353.3,107385.1115,16517673.49,107705.3015,-4.9724,2.6859,-1.6093,4.5483,4.7875,2.5934,-2.6435,-3.7067,3.912,1.6429
3548,24794476.63,107385.1115,24794796.82,107705.3015,2.8546,-0.99532,-4.1987,-4.0369,3.4441,-3.9175,1.4328,-2.9693,-1.7863,4.7631
3981,14060731.84,107385.1115,14061052.03,107705.3015,1.2586,-0.63839,-0.63656,-2.7148,-0.77949,-2.887,4.8953,0.95143,-2.3441,-3.8147
4466,5409842.434,107385.1115,5410162.624,107705.3015,-4.1499,-2.929,-0.66185,-3.8281,3.1688,3.2617,-1.1544,3.7368,0.34645,0.51564
5011,18307928.34,107385.1115,18308248.53,107705.3015,2.4797,3.5239,1.9049,1.2715,4.6503,4.1665,-4.0992,-4.4998,0.14964,-3.9913
5623,2067983.637,107385.1115,2068303.827,107705.3015,2.0914,1.3651,-3.1832,-4.3906,-4.7158,-0.70304,3.4178,-1.3622,-3.8353,1.2132
6309,2792035.531,107385.1115,2792355.721,107705.3015,2.9903,-1.7294,1.4109,1.42,-3.8175,4.4972,4.6782,-0.19512,-1.3641,-1.3248
7079,29550173.07,107385.1115,29550493.26,107705.3015,-0.3081,4.76,3.0956,4.4093,0.44581,-4.3608,-4.879,-3.7382,0.87152,4.8127
7943,15317672.96,107385.1115,15317993.15,107705.3015,-4.4443,-1.1672,-2.8313,-4.4464,-3.8324,3.7277,1.295,-0.073926,4.9979,-0.10801
8912,5406920.314,107385.1115,5407240.504,107705.3015,1.9882,-2.6136,-4.849,1.2815,-0.30162,2.0658,-4.3122,0.67576,-3.0341,-2.3328
10000,14085758.76,107385.1115,14086078.95,107705.3015,-4.0194,4.3011,-0.76416,1.0288,-2.7603,0.67268,3.0549,-1.7478,3.5393,1.3094
11220,6654835.286,57097.56371,6655155.476,57417.75371,4.5339,0.53157,3.9497,-0.95339,3.6689,0.52236,4.963,-4.2645,-2.3188,-2.6849
12589,12925648.49,57097.56371,12925968.68,57417.75371,3.7388,3.4617,-0.25109,4.1928,0.75329,1.0562,4.3132,1.3711,3.6248,0.25022
14125,32178060.37,57097.56371,32178380.56,57417.75371,-1.8107,-3.5095,-4.6952,-0.1042,-4.1972,3.2677,2.4734,-4.1049,2.848,-4.9772
15848,9907050.009,57097.56371,9907370.199,57417.75371,-0.89527,2.5333,1.5442,-2.8968,2.063,-2.2678,-4.2196,-4.7576,-2.4029,2.796
17782,19586243.32,57097.56371,19586563.51,57417.75371,4.4623,-0.05675,-1.0754,4.6314,-4.7156,4.9769,-4.4369,0.82916,4.6924,-2.1818
19952,19807762.17,57097.56371,19808082.36,57417.75371,-0.46654,-1.4431,0.96697,1.904,2.0333,1.3617,2.81,1.8685,2.1333,3.3761
22387,13222288.35,57097.56371,13222608.54,57417.75371,-1.3937,-1.8895,-2.5723,2.6582,2.2544,-1.0348,2.2553,-4.1276,3.519,0.81321
25118,3853309.365,57097.56371,3853629.555,57417.75371,-1.6437,3.3094,3.2232,3.4996,-2.3398,3.443,4.1887,2.9015,-4.2509,1.5993
28183,5193985.81,57097.56371,5194306.0,57417.75371,-0.37694,-0.68882,-3.0498,1.5749,1.1994,-1.1768,-0.60061,-2.9357,0.56524,0.86988
31622,32392636.61,57097.56371,32392956.8,57417.75371,-4.7495,1.6185,0.34935,4.4966,-0.52943,-3.812,-3.7453,2.2416,4.1697,3.9897
35481,14967599.49,57097.56371,14967919.68,57417.75371,3.1279,1.6373,4.5681,-2.0998,-3.6386,-1.7697,3.2535,-1.4237,2.1188,-3.0692
39810,2922756.444,57097.56371,2923076.634,57417.75371,-2.8227,4.6458,0.35302,-2.969,-3.304,4.1159,-0.89131,-2.3435,-3.5806,-1.714
44668,15164980.78,56716.20223,15165300.97,57036.39223,-2.7407,-4.776,4.6123,-0.57342,4.921,-3.8104,-4.1873,0.98297,4.4315,-0.12958
50118,6331434.421,56716.20223,6331754.611,57036.39223,2.4463,3.3256,4.9654,-1.9688,-4.674,3.1456,3.3155,0.39595,-2.1373,2.0707
56234,5877417.057,56716.20223,5877737.247,57036.39223,-3.8905,3.669,2.6035,0.63923,0.42975,4.3841,4.9207,2.8535,0.0959,1.1466
63095,18897718.59,49835.08647,18898038.78,50155.27647,-2.4539,2.6903,0.97299,-3.8724,0.18355,-1.0059,4.5901,1.5243,-1.2165,3.9335
70794,7314499.085,49835.08647,7314819.275,50155.27647,-4.9657,-3.4513,-4.7488,-0.52437,-4.0082,-1.9881,3.7514,-4.5083,-0.43741,-2.4312
79432,35455645.47,49835.08647,35455965.66,50155.27647,-1.4011,2.3036,-1.1495,2.095,1.7622,-4.6731,-1.8357,-1.8282,3.8591,-4.9441
89125,12924834.46,49835.08647,12925154.65,50155.27647,-3.1637,3.1043,1.1312,-4.1673,2.9283,-2.9917,-2.9438,3.0148,3.1644,0.74418
100000,27640884.75,49835.08647,27641204.94,50155.27647,-3.271,-4.064,-0.65616,2.9185,4.1382,-3.5732,3.9759,-0.14583,0.77813,4.6833
112201,9644081.089,49835.08647,9644401.279,50155.27647,1.9026,-2.7689,-4.1638,-2.8584,-3.5635,0.7829,-2.2215,3.9132,2.1527,0.74602
125892,7920075.051,49835.08647,7920395.241,50155.27647,4.1521,-2.8499,0.45524,2.2448,3.6129,2.3718,4.7584,-4.5467,-2.0029,2.345
141253,14275775.02,30126.21864,14276095.21,30446.40864,1.6673,3.7469,3.0931,4.9734,-3.4685,2.4153,4.4864,-2.254,-3.6129,-3.9495
158489,581223.218,30126.21864,581543.408,30446.40864,3.5081,3.8733,-2.894,-2.9513,3.2614,1.1731,1.6939,1.4029,-3.0311,-0.22046
177827,35026766.36,30126.21864,35027086.55,30446.40864,2.2385,-1.9934,1.5906,0.017642,4.8508,-0.5055,0.95775,-2.7744,4.922,-4.6494
199526,4089773.73,30126.21864,4090093.92,30446.40864,3.3391,2.1425,4.8679,-0.57451,3.695,-4.5791,0.65724,4.4196,-2.2754,0.9723
223872,6811253.544,30126.21864,6811573.734,30446.40864,1.6251,-3.5687,4.7207,-0.068208,1.2635,0.76748,1.9632,-0.78624,-2.3268,2.1873
251188,6004425.441,30126.21864,6004745.631,30446.40864,2.0496,3.8265,3.0043,2.2985,-3.6324,-0.78492,2.9071,-1.431,-3.3373,-2.6984
281838,11274955.21,30126.21864,11275275.4,30446.40864,1.9699,1.8148,-1.0019,1.7003,-4.2561,3.2166,-3.0827,-3.6214,-2.7435,-3.4858
316227,8362083.349,30126.21864,8362403.539,30446.40864,3.9057,-3.2117,-1.0569,4.51,3.0741,-1.092,-2.4843,-4.3731,-0.6504,2.1131
354813,20209551.59,30126.21864,20209871.78,30446.40864,0.51485,3.7761,1.0293,-2.2535,1.557,1.4634,-3.1396,-0.57149,-0.97309,-4.4416
398107,14218994.65,30126.21864,14219314.84,30446.40864,1.5636,-0.1767,3.1982,-4.4261,4.1313,1.5003,3.5514,1.6161,-4.1865,-3.8695
446683,15910741.24,14837.14545,15911061.43,15157.33545,-1.8133,-2.5441,-1.2657,0.7582,-3.0994,-2.9654,-1.8885,4.8806,1.6733,2.478
501187,8595453.231,14837.14545,8595773.421,15157.33545,3.9024,-2.7731,-4.9181,2.7583,-1.2493,1.8372,-1.0062,0.80995,-4.6631,2.5741
562341,21977706.14,14837.14545,21978026.33,15157.33545,2.4725,-4.7745,0.43973,-0.80603,-0.77331,0.25675,-3.1325,3.0161,-4.7055,4.3278
630957,6904180.34,14837.14545,6904500.53,15157.33545,3.7702,-4.7675,-1.4962,-2.708,2.4745,2.5809,1.1642,2.2264,0.010307,-1.9313
707945,18070992.55,14837.14545,18071312.74,15157.33545,0.38232,-3.3871,3.4437,2.5262,1.4694,-3.422,4.6555,-0.34284,3.4412,2.1572
794328,4657209.583,14837.14545,4657529.773,15157.33545,-1.1533,1.8369,-2.3586,1.8147,4.9452,1.819,-1.6194,0.99044,-4.0409,-2.1548
891250,38066268.27,14837.14545,38066588.46,15157.33545,1.7966,-4.0608,1.1256,-0.78235,4.3354,-4.2853,3.9983,-0.91163,3.6301,4.9402
1000000,5687006.724,14837.14545,5687326.914,15157.33545,-4.794,-1.8325,-2.2339,-0.28847,2.3738,3.7417,-1.4244,4.1944,-3.7218,1.7944
1122018,6295858.87,14837.14545,6296179.06,15157.33545,-4.7612,1.7656,0.70499,-2.9766,4.9332,3.6953,-1.5746,-3.8649,-1.7634,-2.525
1258925,17970661.44,14837.14545,17970981.63,15157.33545,-0.71853,-1.7455,2.1272,4.982,3.9701,-4.4932,4.3905,-3.0748,-0.42483,-4.1246
1412537,6700533.376,9780.495664,6700853.566,10100.68566,-0.99926,-3.757,-3.2144,-1.6515,1.2636,3.8786,-3.0736,2.6497,-1.4482,1.8827
1584893,26192770.72,9780.495664,26193090.91,10100.68566,-3.4146,-3.7244,-2.6517,-1.091,-2.6134,4.0844,-2.0878,1.0354,1.8337,-4.5878
1778279,5547210.638,6881.324801,5547530.828,7201.514801,-4.1977,3.7653,3.2998,-0.68351,-2.5115,-1.0874,-2.1377,-4.3014,-0.46845,1.6521
1995262,24264212.99,6881.324801,24264533.18,7201.514801,4.8001,2.1534,-0.21192,-1.6511,-3.5013,-2.1795,1.5652,-1.1707,1.5529,4.1215
2238721,4199492.232,6881.324801,4199812.422,7201.514801,-2.9474,-0.40011,0.019177,2.4029,-4.0616,-1.6329,2.4643,3.0893,-2.2876,-1.6707
2511886,26371534.26,6881.324801,26371854.45,7201.514801,1.5748,-1.0223,-1.8518,-2.3527,3.396,-2.4888,2.6057,-2.1071,1.7229,-4.7094
2818382,9592717.712,6881.324801,9593037.902,7201.514801,-3.4983,-4.0904,1.2286,2.857,-3.3604,0.92574,-4.3706,-3.8451,2.5549,-0.92351
3162277,20349058.03,6881.324801,20349378.22,7201.514801,1.6066,1.7607,-1.8,-3.3663,-0.48609,-0.066205,-4.2221,-2.9443,1.3639,3.669
3548133,4009939.396,6881.324801,4010259.586,7201.514801,-2.4011,-4.3437,-0.59638,-4.368,2.2043,-2.1468,1.9411,2.0474,-2.9545,-1.8422
3981071,18856439.57,6881.324801,18856759.76,7201.514801,-2.5558,1.186,-3.7253,0.73926,2.3559,-1.5483,-0.011352,0.34891,-1.6738,4.0223
4466835,27643819.57,6881.324801,27644139.76,7201.514801,2.3584,-0.97496,3.102,2.3088,2.8015,-4.4649,-4.126,-2.3829,1.4207,-4.8927
5011872,12331042.07,6881.324801,12331362.26,7201.514801,-3.219,-1.4192,-1.0914,-4.1215,-3.44,3.2944,-4.4377,-2.1667,3.0577,0.95406
5623413,19060370.45,6881.324801,19060690.64,7201.514801,3.2454,4.1315,4.7725,-3.3338,3.1129,-0.71509,2.5398,-2.9788,2.7425,3.0369
6309573,16190109.49,6881.324801,16190429.68,7201.514801,0.56581,0.82671,3.1534,2.3772,2.4492,-4.7409,-0.91845,3.1329,4.7301,-0.41515
7079457,29803335.55,6881.324801,29803655.74,7201.514801,3.3951,-3.9111,-2.2601,2.4208,-0.11519,1.2477,-0.86542,2.8574,2.1333,4.4858
7943282,28496298.19,6881.324801,28496618.38,7201.514801,-2.0831,2.6227,-1.9586,3.0253,-4.8917,0.80474,4.987,3.6179,-0.31731,4.8689
8912509,12428084.87,6881.324801,12428405.06,7201.514801,2.1428,-3.8358,4.6409,-0.43952,0.61727,3.5236,4.1879,-3.5507,2.9201,1.5156
10000000,36286566.4,6881.324801,36286886.59,7201.514801,3.7164,-2.1836,-1.5879,1.7441,-0.17357,0.65851,-3.4272,1.1359,4.1068,4.5309
1,4000260.836,4000260.836,4000156.596,4000156.596,-1.797,2.6645,-1.2361,1.8795,3.682,4.9268,-3.0865,-2.983,0.18543,-3.523
2,64302424.49,4000260.836,64302320.25,4000156.596,-0.096777,-0.94449,1.156,4.0702,0.31164,0.057205,1.1605,-2.5236,1.6929,4.6599
3,5759388.904,4000260.836,5759284.664,4000156.596,-1.3802,0.40937,-2.5237,2.0319,-2.8466,2.3027,-2.3096,-1.2737,-1.5614,-3.2028
4,12589888.83,4000260.836,12589784.59,4000156.596,-1.7429,1.6416,4.4617,2.021,-1.4789,3.1436,1.9478,0.4346,-4.8394,-2.8667
5,14366467.12,4000260.836,14366362.88,4000156.596,1.9116,0.06384,1.1888,-1.9324,-0.86598,-3.4996,3.1248,-4.7054,-1.0232,-0.18225
6,2540366.942,2540366.942,2540262.702,2540262.702,4.9545,2.5966,-4.7729,-2.5692,-0.37152,-2.6194,4.7335,2.3189,1.1068,-1.8279
7,24635825.7,2540366.942,24635721.46,2540262.702,4.116,4.3639,4.8138,3.5777,1.385,-1.6651,1.7213,-1.6672,3.7695,1.8819
8,26661092.84,2540366.942,26660988.6,2540262.702,0.4661,0.68109,-3.0542,-3.3451,3.7487,1.0798,-1.8447,1.8735,1.3744,2.1321
10,4995093.011,2540366.942,4994988.771,2540262.702,-3.3348,0.79211,4.7697,-3.521,-0.6302,1.1546,-0.18615,-3.9089,4.4875,-1.4166
11,2323393.617,2323393.617,2323289.377,2323289.377,2.973,-0.046417,4.2644,4.9188,1.6085,3.0131,0.99861,4.7638,-0.11339,-2.627
12,34372105.59,2323393.617,34372001.35,2323289.377,1.8959,1.5778,3.7018,-3.3753,3.4962,2.4614,-4.0181,-2.2049,0.95444,2.658
14,64602151.12,2323393.617,64602046.88,2323289.377,2.4958,1.8841,-1.4338,1.7603,1.8029,-4.8254,-0.22662,-2.1985,4.9384,4.66
15,27740891.98,2323393.617,27740787.74,2323289.377,0.17444,1.8343,1.2378,-1.1238,3.459,-0.26598,-3.6624,4.4409,2.5291,2.292
17,13218456.42,2323393.617,13218352.18,2323289.377,-3.562,0.41852,-0.83603,0.0042014,-2.8212,-4.0332,0.17883,1.9522,-1.2317,0.11723
19,48558708.67,2323393.617,48558604.43,2323289.377,-3.5515,1.9503,0.84297,1.3602,2.4993,4.5433,-4.6295,0.8682,-2.6312,3.2932
22,8956290.931,866739.3906,8956186.691,866635.1506,0.0018299,4.414,3.2709,-4.1552,0.77424,0.77015,-4.6119,1.1447,-3.3616,-2.2431
25,37778115.76,866739.3906,37778011.52,866635.1506,-2.6801,-1.4672,-0.39683,-4.4093,-0.62245,-4.6226,1.3609,-0.23433,1.5221,2.9992
28,9605796.326,866739.3906,9605692.086,866635.1506,-1.4862,-4.8536,2.0755,3.117,-4.2629,-3.547,3.4944,2.098,1.2187,0.016458
31,37409805.82,866739.3906,37409701.58,866635.1506,-1.8081,3.6546,3.211,-4.7326,1.7716,3.9481,-3.2796,0.26593,1.0461,2.9392
35,2830203.781,866739.3906,2830099.541,866635.1506,0.25339,3.4689,3.9722,1.9338,-0.27228,2.9985,1.4418,1.0725,4.7919,-1.7618
39,16615721.37,866739.3906,16615617.13,866635.1506,3.222,2.1774,-2.5245,-0.62957,-4.322,2.627,1.8399,1.664,0.13201,0.86865
44,1897536.074,866739.3906,1897431.834,866635.1506,-1.2602,-4.0216,-0.75287,3.975,4.3073,4.6955,-2.2477,-1.9118,3.2134,-3.4865
50,51575574.62,866739.3906,51575470.38,866635.1506,0.1129,2.0247,1.6109,0.77974,-4.5772,-4.2481,0.75384,-1.4838,2.6452,3.8161
56,19717560.11,866739.3906,19717455.87,866635.1506,-0.10097,1.4555,1.7729,-1.1994,-2.555,-2.6309,-1.8751,4.1863,-1.2809,0.96543
63,4653587.068,866739.3906,4653482.828,866635.1506,2.7191,4.6798,-2.0607,4.9262,-3.7424,0.44588,1.4571,4.8512,0.35758,-4.6447
70,7955386.411,866739.3906,7955282.171,866635.1506,0.56914,-2.7205,-0.69812,-0.46602,-0.9121,-1.5423,2.8127,-1.5632,-2.5291,-3.9214
79,17022889.75,866739.3906,17022785.51,866635.1506,-3.5363,3.1538,-1.8228,-0.96405,-4.3185,3.1355,-2.5178,-2.8248,-3.3556,-0.38499
89,9632321.457,866739.3906,9632217.217,866635.1506,-3.3993,-3.3473,-3.2069,-2.4624,4.833,2.8882,-1.1674,-2.7321,2.8511,-0.25829
100,47984763.04,37969.33423,47984658.8,37865.09423,2.1057,3.3319,-3.6297,4.0991,4.5259,4.4624,0.92958,-4.2243,-0.59103,3.3624
112,1221840.437,37969.33423,1221736.197,37865.09423,4.505,4.9443,-0.091171,4.9582,-3.5301,4.6891,-2.9544,0.39486,3.5065,-3.5485
125,10068103.72,37969.33423,10067999.48,37865.09423,-3.2118,4.6782,4.2618,3.8029,2.0568,3.1421,-2.1188,4.2392,-3.4059,-1.704
141,1718370.726,37969.33423,1718266.486,37865.09423,-1.687,-1.3488,0.21883,3.4236,-3.3173,-0.31888,3.4555,2.1325,1.5085,-1.9818
158,29407654.51,37969.33423,29407550.27,37865.09423,2.7166,3.6805,-2.5974,-0.76918,-2.6917,2.0859,4.2454,3.6081,1.7624,2.4443
177,4413411.351,37969.33423,4413307.111,37865.09423,-3.01,1.8294,0.75907,2.8523,-4.952,-4.3602,0.086072,1.4998,-1.2166,-3.6519
199,65564561.25,37969.33423,65564457.01,37865.09423,-4.3433,-2.2794,2.7725,-4.8494,3.7509,-0.86606,-3.8984,-0.19344,-4.2327,4.0724
223,32675076.6,37969.33423,32674972.36,37865.09423,0.10914,3.9527,-1.1551,0.10741,-4.4306,-2.6201,0.072393,-1.6129,-2.9479,2.0297
251,4464941.633,37969.33423,4464837.393,37865.09423,-4.8442,0.8431,-4.5514,-3.9432,0.37372,-1.3031,-3.1306,-0.10097,-0.98016,-3.4069
281,2003961.746,37969.33423,2003857.506,37865.09423,-4.0957,-3.4471,-0.88154,4.9068,3.2594,2.4707,2.4222,1.8536,0.067085,-2.7448
316,57890676.94,37969.33423,57890572.7,37865.09423,-0.86117,-2.7057,1.3631,3.3343,-3.6411,1.9008,-4.0368,-4.2361,4.787,4.0546
354,9639147.204,37969.33423,9639042.964,37865.09423,4.5685,1.1583,3.5557,2.3833,2.9277,-3.5272,1.8974,-4.7449,-2.8945,-2.9346
398,19843352.64,37969.33423,19843248.4,37865.09423,0.41898,1.7312,1.3273,0.35763,-4.3365,-2.4166,-1.3009,-4.9576,2.0656,1.055
446,3720671.997,37969.33423,3720567.757,37865.09423,-1.5899,1.9373,1.745,4.4727,-1.279,3.4985,-3.7601,0.85795,3.4946,-4.5557
501,14925453.25,37969.33423,14925349.01,37865.09423,-1.916,3.3742,2.7192,-4.76,-2.5907,-4.4713,0.3435,2.956,4.94,0.79159
562,2014288.501,37969.33423,2014184.261,37865.09423,-3.085,1.8524,-0.017374,2.5652,3.8088,2.4092,-2.8758,2.9562,0.33026,-3.4531
630,15605758.78,37969.33423,15605654.54,37865.09423,3.6194,2.0073,3.9287,-4.0223,-2.6286,-1.7109,-0.021378,0.63414,2.5124,0.91509
707,33254610.02,37969.33423,33254505.78,37865.09423,2.605,0.4809,-1.4244,-1.0454,-1.1146,3.2238,-2.7988,0.8849,-3.8019,1.9372
794,4215683.323,37969.33423,4215579.083,37865.09423,2.9049,-4.6235,1.2871,1.5087,3.7691,-2.9825,-0.4137,1.3265,1.2948,-4.6797
891,49564005.61,37969.33423,49563901.37,37865.09423,-2.6816,0.80692,-1.8657,-0.60078,-4.1123,2.7698,4.4837,-1.7842,-3.3566,3.2438
1000,30894983.72,37969.33423,30894879.48,37865.09423,1.1269,2.096,1.9445,-3.0064,-3.2299,1.2404,-0.79427,0.12695,-1.6129,2.1454
1122,4065008.185,37969.33423,4064903.945,37865.09423,-0.74266,1.4674,0.67276,0.83755,-3.5206,4.5315,-4.5853,0.73842,-0.75431,-2.6463
1258,10336988.75,37969.33423,10336884.51,37865.09423,-4.9286,-1.6608,-4.3515,-0.13826,-1.9115,4.8597,1.7917,1.7661,-1.4085,-0.69814
1412,27697331.43,37969.33423,27697227.19,37865.09423,0.70132,-2.0224,0.58893,0.029388,-2.1945,1.6314,-3.0775,-4.9796,1.1815,1.8911
1584,65089360.62,37969.33423,65089256.38,37865.09423,-1.0268,-4.1898,3.8485,2.8322,1.9288,-2.5325,-2.8804,-3.1861,2.232,4.7103
