evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
79,152.866798,42.45581647,0.8267980244,-109.5841835,2.0369,-4.6966,1.4149,-1.4293,2.7992,-4.9864,3.6521,0.29961,2.8565,0.42316
89,94.79291395,42.45581647,-57.24708605,-109.5841835,-2.8759,-3.9544,0.019014,2.5327,0.20863,-2.8988,-1.1988,4.4733,0.24091,4.0085
100,72.11502543,42.45581647,-79.92497457,-109.5841835,-1.6599,2.5687,-3.0978,-2.2043,-0.17702,-3.3747,2.1343,-1.1248,3.9747,1.6446
112,207.1873196,42.45581647,55.14731961,-109.5841835,-4.7776,-4.6887,3.172,-4.6561,4.4085,1.5101,-4.6862,-3.1435,-0.46022,1.0831
125,87.64762999,42.45581647,-64.39237001,-109.5841835,1.7685,2.1035,-2.6342,0.0202,2.5684,-4.7694,-3.195,-1.5966,1.9238,-2.8489
141,243.3247417,42.45581647,91.2847417,-109.5841835,-0.63673,4.3934,3.7356,-4.0628,-4.5468,-0.070692,-3.5409,2.6323,1.8492,-3.9105
158,93.44704445,42.45581647,-58.59295555,-109.5841835,-2.6737,4.6195,-3.0627,-0.24366,-2.3612,2.7213,3.9464,-1.7898,1.7507,0.29071
177,80.63918772,42.45581647,-71.40081228,-109.5841835,4.9267,-2.2155,-0.59515,2.2759,-0.57155,3.9179,-0.0289,0.41017,-0.1984,2.9248
199,141.0428225,31.70448778,-10.99717745,-120.3355122,-0.21481,-0.20432,3.3457,3.302,4.4141,3.3301,-0.013142,3.0443,0.92121,-4.0245
223,132.7390831,31.70448778,-19.30091689,-120.3355122,4.0465,4.0351,0.1246,3.3625,-3.613,-4.8062,-2.4277,-3.3477,0.85242,-1.0058
251,110.4690042,31.70448778,-41.57099585,-120.3355122,-0.40745,1.851,-0.99378,2.7238,-4.7367,0.98079,-0.22463,4.6901,-2.552,1.5986
281,256.4813037,31.70448778,104.4413037,-120.3355122,3.8667,-4.5073,-3.7388,-2.6526,-2.8583,-4.6158,3.8246,-4.5903,-4.4426,-3.2759
316,187.8241857,31.70448778,35.78418571,-120.3355122,-3.1782,-4.9108,-1.5774,-3.5551,-4.7331,3.6628,-0.50339,-2.7477,-2.5783,4.9995
354,54.86669934,31.70448778,-97.17330066,-120.3355122,-0.69226,-0.32424,2.1125,1.9314,3.5582,0.28791,-2.1996,-2.1817,0.99018,0.68774
398,123.4591064,31.70448778,-28.58089357,-120.3355122,1.8991,1.4802,-3.9643,4.4475,-4.3565,2.8319,3.4066,2.921,3.0396,-2.0408
446,101.2324407,31.70448778,-50.80755927,-120.3355122,-4.9922,2.0716,1.6744,3.0733,-2.7386,-1.0833,0.34029,-4.4061,2.7393,4.9676
501,58.3096135,31.70448778,-93.7303865,-120.3355122,-3.5127,-2.0058,-2.2752,1.0607,4.0518,3.93,1.6978,-1.7368,2.1181,1.6784
562,118.9467434,31.70448778,-33.09325664,-120.3355122,2.5949,2.9673,3.0349,-0.42699,-2.034,4.7605,0.21992,-2.1315,0.23655,3.8496
630,165.0739566,31.70448778,13.03395664,-120.3355122,-2.3284,4.2586,4.7724,2.2868,-3.7032,-0.29278,2.8418,-0.75301,1.6174,-1.4783
707,166.4483109,31.62392541,14.40831089,-120.4160746,-4.0154,-0.37863,2.4108,-3.9468,-1.8186,3.3663,-3.4121,-3.7888,4.9613,4.0323
794,91.88806947,23.98441201,-60.15193053,-128.055588,1.5436,1.3098,1.3864,3.6885,1.0559,3.1147,-0.43283,-3.8076,4.819,-1.8784
891,171.6957172,23.98441201,19.65571717,-128.055588,3.4169,4.7738,1.3754,-2.8189,-4.6613,4.8172,-1.982,-1.0659,-1.3027,4.0186
1000,117.2372307,23.78755023,-34.8027693,-128.2524498,4.259,-1.3428,-3.6145,0.25242,0.72957,-0.59052,1.5251,4.8242,3.7739,-2.423
1122,242.0825141,23.78755023,90.04251415,-128.2524498,-2.1553,4.3472,3.5454,-3.3639,-3.5498,1.7406,-2.2365,3.9761,1.1503,-4.7536
1258,157.6034151,23.78755023,5.563415133,-128.2524498,-4.8038,-2.3254,-0.92718,-4.2027,4.4814,1.1115,-3.1398,1.282,2.622,-3.0197
1412,63.02414504,23.78755023,-89.01585496,-128.2524498,4.1636,1.7923,-4.7477,1.4823,-2.9147,-0.018961,-2.8697,-2.7883,-0.072131,3.3632
1584,161.6724339,23.78755023,9.632433861,-128.2524498,3.1104,-1.0327,4.5051,-0.0010238,-1.9776,4.0356,-3.0186,-0.64437,-2.4269,0.67736
1778,98.98279282,23.78755023,-53.05720718,-128.2524498,-1.6065,-3.9395,-1.8411,2.3932,0.78549,-1.0679,2.5309,3.7276,-1.6572,-0.75102
1995,145.9127041,23.78755023,-6.12729586,-128.2524498,-3.1881,-0.17593,-0.27378,4.7489,-2.6044,-4.0373,3.304,-4.1939,-2.525,-2.0613
2238,125.9712528,23.78755023,-26.06874723,-128.2524498,3.1531,0.7519,2.5319,-0.90793,2.271,-4.1127,-4.0707,-3.5169,-0.84929,-0.070976
2511,118.3803943,23.6519661,-33.65960567,-128.3880339,1.3744,2.5862,4.0359,1.1109,-0.53649,-0.53537,1.0195,4.2949,2.3116,0.69531
2818,112.0278334,22.56064859,-40.01216656,-129.4793514,-0.6928,3.5033,-0.69724,-3.1168,-1.2507,2.1318,-3.3593,4.0825,-1.5638,3.0852
3162,110.5515666,22.56064859,-41.48843336,-129.4793514,1.3804,-0.72832,2.4632,0.95078,4.0639,0.41675,-4.3863,-0.04904,-4.9327,3.5786
3548,156.4065294,19.19096402,4.366529445,-132.849036,-2.0129,-0.49221,3.3264,4.4429,-3.8569,4.8668,1.3964,3.8747,4.2524,2.7925
3981,197.3651006,19.19096402,45.32510058,-132.849036,-0.45636,-3.8276,4.4786,-2.2476,-4.6479,2.0395,-3.3934,-2.3464,-0.50123,2.1241
4466,163.6815705,13.73374234,11.64157053,-138.3062577,-2.3318,3.6243,3.5539,4.1154,-4.4208,-2.3385,-3.38,1.3551,0.54754,-2.3161
5011,94.47693849,13.73374234,-57.56306151,-138.3062577,3.2565,-2.4525,-2.6765,2.9093,-2.7242,3.2387,0.2328,-1.7781,-0.068466,-1.4666
5623,66.91627306,13.73374234,-85.12372694,-138.3062577,-1.2955,1.8682,1.4506,0.57092,3.0807,-1.6822,2.2812,-0.31792,3.3598,0.023709
6309,212.2876827,13.73374234,60.24768275,-138.3062577,-2.2165,4.0287,-3.1213,-4.9792,-2.8493,1.1564,4.1709,4.3049,0.28048,-3.7135
7079,138.0923077,13.73374234,-13.94769229,-138.3062577,-1.1359,0.66569,4.0534,-1.8595,-1.9434,-0.098561,-4.219,-1.6386,-2.4202,3.3314
7943,70.37301456,13.73374234,-81.66698544,-138.3062577,-4.7953,-0.33496,-3.5913,0.20177,2.1176,4.1382,3.408,-0.19674,2.8824,4.2244
8912,154.4111291,11.73680663,2.371129134,-140.3031934,-2.511,0.014208,0.81931,-0.47261,-1.6575,-4.0402,0.81525,1.6758,0.29558,-4.6756
10000,180.1549964,11.73680663,28.11499644,-140.3031934,-4.2962,3.5608,3.5458,2.3258,-1.6321,4.4614,0.17401,0.91537,-2.5185,-3.4284
11220,52.81074249,11.73680663,-99.22925751,-140.3031934,-3.6281,2.5163,-4.6471,0.87555,-3.1308,0.046026,0.01796,-1.1973,0.095581,3.8001
12589,203.3252337,11.73680663,51.28523374,-140.3031934,1.2836,-4.4078,-1.6057,-3.7419,-3.9368,-2.4468,2.7738,-0.50398,3.2628,-3.4734
14125,158.4921697,11.73680663,6.45216965,-140.3031934,3.322,-2.1474,2.4495,-4.6617,0.90659,-2.1122,0.88888,2.872,3.3639,2.026
15848,275.1997695,11.73680663,123.1597695,-140.3031934,0.24184,-3.5135,4.5771,-4.6061,-3.7687,0.032627,2.4557,3.5957,-4.2103,-0.43524
17782,133.9144454,11.73680663,-18.12555456,-140.3031934,-1.7684,-4.3218,0.98824,2.4236,-0.74383,1.0134,-3.5677,4.8696,-3.3408,2.3398
19952,222.3981854,11.73680663,70.35818537,-140.3031934,3.7367,2.1152,4.7899,-3.1735,-2.9732,-2.9417,4.968,1.1843,4.8215,4.3019
22387,103.3275358,11.73680663,-48.71246424,-140.3031934,-0.66005,1.937,2.1255,3.5333,-3.6668,2.3935,-2.4814,0.57886,-0.31139,-0.60439
25118,68.65500621,11.73680663,-83.38499379,-140.3031934,3.685,1.5155,-3.0165,-1.6118,4.9281,0.88353,2.7818,-3.1449,2.1155,2.2456
28183,176.0471352,11.73680663,24.00713517,-140.3031934,-4.4709,-1.582,4.4137,-3.2711,4.8263,-4.4393,0.56954,-2.4861,0.0084332,1.9628
31622,144.4024541,11.73680663,-7.637545874,-140.3031934,-0.12076,-2.7471,4.0998,3.2319,4.5307,0.37985,3.4097,-4.0881,4.9923,-0.52102
35481,124.3809811,11.73680663,-27.65901891,-140.3031934,2.7727,-1.5358,2.2125,2.0372,2.493,0.19782,-3.3564,1.2115,1.8675,-4.0814
39810,115.667096,11.73680663,-36.37290405,-140.3031934,1.3357,1.5889,-3.5311,-3.5021,-4.6505,-1.5866,-1.8454,0.20909,-1.0521,1.1535
44668,154.7857648,11.73680663,2.745764839,-140.3031934,4.366,-3.9125,0.13451,1.8524,2.1454,-2.5927,-1.0846,-0.26134,-1.692,-4.7807
50118,108.5145322,11.73680663,-43.52546779,-140.3031934,3.2017,0.24871,-1.5097,-3.8831,2.6193,0.55428,-4.2702,0.14591,3.7553,-1.0142
56234,178.3086105,11.73680663,26.2686105,-140.3031934,-4.4106,3.3445,3.2665,-3.1085,-1.4141,3.7494,-3.785,3.609,-0.51536,1.0354
63095,120.1669377,11.73680663,-31.8730623,-140.3031934,3.9209,-3.4091,1.4121,4.7435,2.2124,-1.9384,-2.6544,3.5416,-0.024843,-1.0809
70794,131.5521945,11.73680663,-20.48780555,-140.3031934,3.7579,-2.4969,-0.12742,-2.6393,1.0972,-4.9547,0.09254,-0.73506,1.9003,-1.1458
79432,179.6449367,11.73680663,27.60493674,-140.3031934,-3.4062,1.8794,-2.2652,-4.8327,-0.33744,-4.3295,1.4456,-0.46383,-1.8375,-4.0342
89125,82.85157141,11.73680663,-69.18842859,-140.3031934,1.7889,1.3635,-3.6458,0.58889,-1.7637,-0.69742,4.1194,-0.5877,1.6407,-1.8092
100000,130.6374251,11.73680663,-21.40257487,-140.3031934,-0.96568,-3.4204,-3.0653,3.1843,-4.0286,-0.45772,3.1318,1.4097,-1.3707,-2.4529
112201,130.9462411,10.2587936,-21.0937589,-141.7812064,4.354,-4.8277,-1.604,0.60286,0.82636,0.63895,-2.5276,-3.9176,-4.9518,4.1097
125892,102.5433787,10.2587936,-49.4966213,-141.7812064,-0.35275,3.4588,-3.0465,-4.6316,0.94261,-3.9159,-3.8766,1.7019,2.2398,4.3405
141253,174.2536516,10.2587936,22.2136516,-141.7812064,-2.9571,-3.5228,-1.3568,-3.6098,-0.82812,-4.0344,-1.0592,-4.6715,3.0495,-2.9994
158489,191.490277,9.502222963,39.45027705,-142.537777,4.9926,-1.1117,1.4698,0.013195,-4.9178,3.8854,3.807,-4.3468,3.5644,0.28367
177827,99.63058665,9.502222963,-52.40941335,-142.537777,0.16781,1.4368,0.78451,1.3201,0.63412,-0.088338,0.97865,2.778,3.5693,-3.6101
199526,94.39664539,9.502222963,-57.64335461,-142.537777,0.64644,-2.3736,-3.8385,-1.3648,1.7981,-1.7758,2.0595,0.33701,-4.0728,-0.060509
223872,124.5167471,9.502222963,-27.5232529,-142.537777,-1.6944,0.86692,3.9599,-1.9783,-0.66145,0.93612,-1.467,1.0277,1.7287,-0.8412
251188,49.74136174,9.502222963,-102.2986383,-142.537777,2.6518,3.0994,-1.6576,0.39133,1.3378,-2.6205,1.3191,1.2308,4.126,2.7539
281838,169.7913298,9.502222963,17.75132976,-142.537777,1.9757,-4.6444,-4.0236,0.77235,-2.5326,-4.6247,4.2423,4.9954,-1.3968,0.803
316227,80.80386358,6.966012931,-71.23613642,-145.0739871,-4.5303,-2.3601,-0.17773,-0.6276,0.76241,-1.3023,-3.3315,-2.2103,-0.70479,4.4059
354813,187.9743405,6.966012931,35.93434053,-145.0739871,1.6699,4.5902,3.9241,-3.5081,0.057072,3.8354,0.70719,1.4035,4.4287,-2.1412
398107,73.14726561,6.966012931,-78.89273439,-145.0739871,-0.65558,0.38823,-1.4174,-1.2269,1.2386,0.16296,-1.7852,-4.6658,-3.0598,0.94237
446683,171.8653386,5.999686909,19.82533864,-146.0403131,0.76715,-4.2859,-0.56278,2.2819,-3.7872,-3.4786,2.7674,-4.7446,4.1988,-2.6219
501187,115.522857,4.442062642,-36.517143,-147.5979374,3.5385,-3.6834,-4.9982,0.99121,-1.7052,3.5127,2.3477,2.6932,-2.4043,1.7487
562341,69.18002221,4.442062642,-82.85997779,-147.5979374,-3.1077,-0.58446,-1.1702,-1.6435,0.39158,-0.90466,-0.13169,-1.0618,0.85335,-0.84967
630957,87.26658315,4.442062642,-64.77341685,-147.5979374,2.7895,-4.9321,-2.6717,2.8247,-2.1137,-0.65603,0.75646,-2.305,4.2505,2.1691
707945,117.6144554,4.442062642,-34.42554459,-147.5979374,-4.0298,3.0862,-1.3005,-2.8621,4.1982,2.1136,-1.132,3.3307,-4.104,2.4159
794328,102.3625415,4.442062642,-49.67745854,-147.5979374,-4.9456,3.5066,-1.3922,-4.0605,3.1684,2.7629,-3.4887,-1.7514,1.3133,2.9752
891250,128.0904539,4.442062642,-23.94954607,-147.5979374,-4.1622,3.5066,-2.7121,2.5352,-4.9942,-3.9263,4.0537,-0.072134,4.5213,4.5319
1000000,65.45473392,4.442062642,-86.58526608,-147.5979374,-1.4541,4.9284,-3.1168,3.6479,3.9633,2.6276,-4.3688,-3.5702,-0.95452,-0.52258
1122018,148.8814242,4.442062642,-3.158575798,-147.5979374,0.63466,-3.5492,-2.0541,-3.3011,3.3573,-0.1291,-3.852,4.3316,-3.2361,-0.84906
1258925,122.1307732,4.442062642,-29.90922676,-147.5979374,3.2997,1.4226,0.46852,0.3651,2.179,2.3332,-0.92026,3.2693,3.3402,-4.1047
1412537,192.5645089,4.442062642,40.52450885,-147.5979374,-2.7522,3.2085,-0.57665,-2.5029,-3.8172,0.59862,0.62782,2.585,-4.4735,-3.6267
1584893,81.48883672,4.442062642,-70.55116328,-147.5979374,-0.99949,0.65337,1.27,0.70508,-3.93,0.34138,-1.2777,-2.5491,1.172,1.8613
1778279,117.9260104,4.442062642,-34.11398959,-147.5979374,1.1655,2.6836,2.6719,-1.1318,-3.4153,3.6387,-2.0865,0.66587,2.7729,3.4388
1995262,183.990944,4.442062642,31.95094404,-147.5979374,0.50182,-4.7133,-0.085714,-3.3441,0.45367,-4.6269,2.8744,4.7149,4.41,0.59522
2238721,215.9247707,4.442062642,63.88477071,-147.5979374,3.0235,-1.3998,2.2246,-4.6425,-4.5855,1.8516,-4.0384,-3.7222,-2.8165,0.91794
2511886,132.0602075,4.442062642,-19.97979253,-147.5979374,2.7379,-1.1849,4.5128,-0.44764,2.2517,-2.9538,-4.6154,0.92838,-0.47815,2.5796
2818382,157.8703893,4.442062642,5.830389325,-147.5979374,1.8344,2.7456,3.211,-1.9761,-3.1621,2.252,-2.4693,-1.0714,-1.6915,-1.4753
3162277,254.2633661,4.442062642,102.2233661,-147.5979374,0.55375,-3.5482,4.4013,-4.208,-2.9487,-3.7547,4.651,1.3826,-2.6595,0.84616
3548133,186.260066,4.442062642,34.22006597,-147.5979374,-2.7696,-1.1882,4.2755,-4.3164,0.17233,4.3743,2.9611,1.6362,-0.67239,3.8749
3981071,87.98648,4.442062642,-64.05352,-147.5979374,0.72168,4.2061,2.6018,2.7352,0.42932,1.2012,1.8613,2.9297,0.13299,0.52481
4466835,166.3062793,4.442062642,14.26627932,-147.5979374,-4.1091,-1.2258,0.39156,-0.76274,-4.8045,3.4941,-2.6426,-0.58253,-1.0636,-2.5486
5011872,116.1587173,4.442062642,-35.8812827,-147.5979374,3.6089,-0.41222,2.0373,1.9566,-3.8738,-0.93516,0.91118,-3.3606,4.0472,1.7852
5623413,79.96507977,4.442062642,-72.07492023,-147.5979374,-3.9369,-1.8408,-0.47591,0.24662,0.92467,4.5942,2.2878,0.1107,1.9604,4.8092
6309573,143.984489,4.442062642,-8.055511004,-147.5979374,-3.0829,-2.8499,1.4797,2.6556,-1.8209,-1.2627,-0.13581,3.7591,-2.1551,-2.3838
7079457,125.5786628,4.442062642,-26.46133722,-147.5979374,3.2086,3.5243,0.056316,-4.0498,2.6912,-3.3494,-1.671,-4.4391,-0.71698,0.75616
7943282,56.00247477,4.442062642,-96.03752523,-147.5979374,1.424,-0.63392,-4.5575,4.2847,1.0479,-4.2291,1.3044,3.8333,2.4469,3.9818
8912509,128.1826738,4.442062642,-23.85732622,-147.5979374,1.5406,1.1883,-1.8876,4.8154,1.7333,1.3815,3.3162,2.0283,-4.4051,-4.0361
10000000,30.96047988,4.442062642,-121.0795201,-147.5979374,3.4104,2.062,-4.5699,3.0767,0.95755,-1.561,-2.3833,2.0285,1.0887,2.2098
1,153.5877274,153.5877274,128.3377274,128.3377274,-3.662,2.2876,1.9592,0.11723,3.2447,-4.5073,4.4722,0.16011,3.0414,-0.072943
2,102.0430881,102.0430881,76.79308808,76.79308808,-2.2969,-0.65706,-3.0282,-0.24412,0.90493,1.0428,-2.902,4.3868,-2.1017,-1.3059
3,102.4914773,102.0430881,77.24147732,76.79308808,2.9819,-3.6913,-4.2439,3.412,4.3854,1.7136,-3.1491,-2.9979,-1.2578,2.9396
4,152.2853442,102.0430881,127.0353442,76.79308808,4.2119,0.08017,0.22726,1.1711,-4.8026,-1.528,1.6638,4.6696,3.6321,-0.29481
5,122.3358087,102.0430881,97.08580868,76.79308808,-0.40332,-3.6648,4.0481,1.5685,1.0911,-0.046941,-2.3888,3.1891,-0.6601,0.50954
6,176.8881629,102.0430881,151.6381629,76.79308808,-3.1169,-2.6782,1.8183,-2.3608,-4.2662,1.2037,4.3529,-2.4153,3.2058,-1.9049
7,219.4557771,102.0430881,194.2057771,76.79308808,-4.4757,2.4177,3.1753,0.7516,-1.4112,3.3727,4.2236,-4.7474,3.0423,2.8557
8,108.4525993,102.0430881,83.20259934,76.79308808,-0.042173,-2.361,4.1909,-0.99404,4.2074,0.282,3.959,-3.1813,-1.5289,-1.7011
10,192.813637,77.54725137,167.563637,52.29725137,-4.5586,4.4635,0.97372,3.6167,0.21507,4.5625,1.9893,-0.56133,4.8152,0.03162
11,112.2140619,77.54725137,86.96406189,52.29725137,-2.7056,-0.227,2.6706,-3.5147,3.779,1.878,1.7673,2.738,3.6967,-4.7616
12,180.3128483,77.54725137,155.0628483,52.29725137,-3.9631,1.0249,0.59261,1.6576,-4.8287,-1.4139,-1.988,-4.4786,-4.0676,-3.0489
14,176.1783615,77.54725137,150.9283615,52.29725137,-2.9885,-1.6372,4.2019,4.6821,-0.15193,2.9808,1.5601,-3.3846,0.71878,0.25678
15,140.7903056,77.54725137,115.5403056,52.29725137,-3.1462,1.7557,-3.7184,2.4464,-1.5867,-3.5471,-3.9675,1.4253,-3.0256,-3.0351
17,135.6424561,77.54725137,110.3924561,52.29725137,0.14544,-2.6792,-4.1482,-0.65271,-2.997,0.69986,-2.6719,3.5631,2.3152,3.0469
19,143.4485629,77.54725137,118.1985629,52.29725137,4.6128,-1.9825,4.5806,-2.0484,-2.1915,0.68351,1.2809,4.2292,1.4001,1.5902
22,122.1305653,77.54725137,96.88056535,52.29725137,-1.5183,-1.3698,1.9448,-1.9377,1.5817,4.7532,3.7458,-2.1373,3.9824,0.14591
25,241.7809338,77.54725137,216.5309338,52.29725137,-3.6431,3.8852,-4.1031,3.3017,-3.0525,2.4786,3.0549,-4.3067,-4.6587,2.0373
28,77.90565269,77.54725137,52.65565269,52.29725137,2.0704,4.9232,-2.0174,2.9672,3.2249,-0.069945,0.44584,1.2799,0.62331,0.78714
31,66.90223619,66.90223619,41.65223619,41.65223619,3.4019,2.7157,2.6475,-3.6155,0.68298,0.87243,1.3145,-3.8712,-2.8477,-3.0622
35,99.56755263,66.90223619,74.31755263,41.65223619,-2.2668,0.4188,2.5748,1.1336,2.9161,4.0994,-1.473,-0.84707,-2.3124,-4.9716
39,100.232533,66.90223619,74.98253301,41.65223619,-2.7756,2.3032,-2.36,-1.2176,-1.3517,1.0167,-0.10876,-4.6165,-2.2766,-0.29108
44,134.0021076,66.90223619,108.7521076,41.65223619,-0.25183,-0.39078,-3.0525,-2.5679,-2.9469,0.8772,3.7851,-3.9182,3.8707,2.3342
50,104.7597861,66.90223619,79.50978611,41.65223619,-1.3611,3.8979,3.3972,-0.5513,1.6174,2.0822,2.3116,-4.7859,-0.4476,-3.7437
56,170.3523881,66.90223619,145.1023881,41.65223619,4.9954,4.8116,-4.566,1.8409,-4.0842,2.3809,-4.6962,4.1023,-3.3607,-1.0193
63,146.2976007,66.90223619,121.0476007,41.65223619,-0.16937,0.60777,2.6823,-4.1522,-0.40626,3.025,-4.4172,4.0419,1.6691,4.3591
70,87.79175529,49.34165468,62.54175529,24.09165468,-3.0558,-1.5419,-2.0671,-0.0082173,3.355,-3.6375,-3.7297,-4.8059,-1.642,-1.3351
79,131.9094589,49.34165468,106.6594589,24.09165468,-2.0801,-2.3308,-1.6561,-1.5183,4.2449,-0.51782,3.8119,-4.5504,-4.8141,-4.8191
89,41.82682738,41.82682738,16.57682738,16.57682738,4.8029,-0.031455,2.2067,-1.267,4.0605,3.4412,-1.8137,-0.57743,-1.8254,-3.7065
100,222.4300082,41.82682738,197.1800082,16.57682738,-4.5952,-3.8136,3.6066,3.484,-4.7904,2.0721,-3.7751,-0.38904,-0.013845,-4.2768
112,165.5920924,41.82682738,140.3420924,16.57682738,2.6902,4.306,4.8114,-1.5312,2.6759,0.5971,2.6664,-4.0063,-3.6043,4.793
125,138.8680451,41.82682738,113.6180451,16.57682738,1.6456,3.5401,-3.5243,2.8708,-3.4181,0.7217,0.77633,-4.4716,4.819,1.9322
141,92.25715273,41.82682738,67.00715273,16.57682738,3.8479,0.00060564,4.4866,-2.986,3.2243,-4.4611,0.62354,-0.84816,2.8076,2.2685
158,172.6331542,41.82682738,147.3831542,16.57682738,-0.83801,4.3673,-2.2559,4.6057,-1.7147,-4.2427,3.6827,-0.91859,2.239,0.59229
177,146.0683135,38.94047286,120.8183135,13.69047286,4.9397,0.60663,3.9866,-3.3096,-4.4165,-3.0278,1.0837,2.5917,1.7799,0.98256
199,139.5046923,38.94047286,114.2546923,13.69047286,-4.004,0.67609,2.0145,0.36112,4.9248,2.7977,0.28068,-4.6808,-4.4693,-4.4167
223,97.12568034,37.36250026,71.87568034,12.11250026,2.5774,-2.6082,-0.34879,3.2341,2.5765,3.0051,0.02226,-2.6296,2.5369,3.3928
251,146.6392921,37.36250026,121.3892921,12.11250026,0.88513,-0.88918,4.2397,1.4038,0.099474,3.0028,2.7193,4.8299,2.3868,-2.7855
281,133.3345745,37.36250026,108.0845745,12.11250026,-3.9307,4.3155,2.4211,0.041606,0.68313,2.9119,-1.5595,-1.7859,3.2328,2.1064
316,99.68268937,37.36250026,74.43268937,12.11250026,2.7088,4.2627,0.60068,2.122,-3.3456,3.2679,-1.6595,-1.9493,-0.97064,-1.2701
354,131.9277625,37.36250026,106.6777625,12.11250026,0.80703,1.2752,3.9992,-3.9642,-1.0562,1.0219,2.1948,3.4212,1.1148,1.9631
398,112.5131567,37.36250026,87.26315667,12.11250026,-1.992,0.37843,-0.24033,1.6791,-1.6179,-2.9209,-3.2242,-1.4741,-4.1889,-1.2989
446,205.5341905,37.36250026,180.2841905,12.11250026,-3.327,1.5315,-3.3489,4.2916,2.1457,2.7003,4.7775,4.594,3.4575,-4.6348
501,169.1634717,37.36250026,143.9134717,12.11250026,3.1689,1.5058,1.7648,2.4272,4.7017,2.4117,3.5201,-3.4749,-4.9344,4.473
562,122.1691582,37.36250026,96.91915821,12.11250026,-0.63479,1.3072,4.3286,-3.3937,2.8887,4.3942,0.058327,-3.9839,-0.30066,3.2393
630,140.1312524,37.36250026,114.8812524,12.11250026,2.364,-4.4535,1.2637,4.5869,2.1172,-2.4797,1.4504,3.7941,1.4882,-0.20568
707,158.0339319,37.36250026,132.7839319,12.11250026,-4.062,-2.6268,1.3107,1.2797,-2.6042,-3.1603,-1.3128,2.8811,2.1163,-1.678
794,154.1776457,37.36250026,128.9276457,12.11250026,-3.3947,-3.8126,3.158,1.0079,3.6619,-4.3959,-4.6426,-0.25231,4.1341,1.8692
891,100.5761766,32.38283618,75.32617662,7.132836184,0.65916,-2.8886,4.8421,0.92798,-0.8085,-0.83205,-0.18892,-2.0384,-1.5079,-2.9563
1000,77.39867505,32.38283618,52.14867505,7.132836184,-0.23412,-2.3987,-4.5766,-3.1381,-0.17378,0.77583,1.5532,-4.2539,-1.007,-4.1174
1122,61.48626541,25.36568237,36.23626541,0.1156823747,2.3495,3.2099,-0.90497,-3.8215,4.0248,-4.5241,-4.3491,3.0158,-0.44968,-3.0737
1258,91.13846632,25.36568237,65.88846632,0.1156823747,0.82272,-2.4861,-3.9952,-3.8449,2.9535,-2.3618,-1.8281,4.9289,4.8951,-2.2798
1412,92.464005,22.70127444,67.214005,-2.548725565,-0.32049,-0.50175,-1.3429,1.4025,-2.7781,-3.9689,-2.8328,1.4408,1.4622,-3.3278
1584,84.75962312,22.70127444,59.50962312,-2.548725565,2.6522,-2.3247,3.0372,-3.911,3.7708,4.4249,-4.9064,1.4286,-1.7185,-0.27186
1778,118.3890786,22.70127444,93.13907859,-2.548725565,1.0839,0.040298,0.10504,1.3982,-0.52341,3.4512,-3.4099,0.27717,4.3584,4.7399
1995,128.108237,9.179178379,102.858237,-16.07082162,2.2961,-2.1054,-0.61508,3.9836,1.6892,-0.89123,4.5789,1.9036,-2.3791,-3.0277
2238,91.94150283,9.179178379,66.69150283,-16.07082162,4.4135,-2.9643,4.3112,2.5554,1.8146,-2.7726,-2.6523,0.65136,0.9123,0.10339
2511,104.3010281,9.179178379,79.05102811,-16.07082162,0.35001,-2.792,-4.0172,4.0593,3.6011,2.1459,-4.5751,1.4054,3.8553,0.51812
2818,173.6762633,9.179178379,148.4262633,-16.07082162,-1.4041,-4.9546,-0.73835,-4.7671,-2.8904,-2.0482,-0.029301,1.97,-3.0518,2.6669
3162,95.34561888,9.179178379,70.09561888,-16.07082162,2.2317,-2.4437,3.0599,0.244,1.1761,2.4821,-3.3172,4.3272,4.2001,-3.0956
3548,206.178573,9.179178379,180.928573,-16.07082162,-4.4791,-2.253,1.049,2.5101,-3.8395,2.8832,0.47273,0.73041,3.5215,2.2872
3981,70.7976366,9.179178379,45.5476366,-16.07082162,1.9009,1.4807,-0.17658,-3.1726,-2.5955,-2.5533,-4.3433,-1.5455,4.0468,0.90349
4466,98.78097253,9.179178379,73.53097253,-16.07082162,1.84,4.3824,1.1795,-1.4279,3.6008,-4.818,1.8369,1.0404,-2.6574,0.40157
5011,211.9478409,9.179178379,186.6978409,-16.07082162,0.72193,4.7407,-2.7222,3.6892,-3.429,3.7488,-3.0732,3.1048,-4.365,3.1618
5623,92.65259143,9.179178379,67.40259143,-16.07082162,3.8578,1.7257,0.49747,-3.7348,2.0601,4.5037,4.2651,2.0909,2.1,-1.5905
6309,110.2223974,9.179178379,84.97239736,-16.07082162,0.95484,-2.9417,-0.56853,-3.8335,-1.5057,4.0651,-3.9076,4.5156,1.7707,-4.682
7079,141.0261423,9.179178379,115.7761423,-16.07082162,2.6988,-2.0058,1.2545,-0.35748,1.4061,-3.2156,-1.5074,3.278,-4.8636,4.0003
7943,91.18192384,9.179178379,65.93192384,-16.07082162,2.7822,0.97924,2.0246,-2.2849,0.76619,3.7809,-1.0277,-0.48677,-4.5489,1.6608
