evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1412,170.6073285,66.505429,166.8973285,62.795429,-0.53912,-4.6228,1.2115,2.6366,3.6489,3.1957,1.8489,-2.1509,-4.5353,1.0665
1584,129.1425903,66.505429,125.4325903,62.795429,2.2096,-4.9625,1.3522,0.8403,3.3228,3.7149,1.3284,-1.4172,-1.9807,1.4632
1778,172.6815721,62.12271002,168.9715721,58.41271002,1.8684,-4.7599,2.2366,1.7124,4.2621,3.3494,-1.0044,-1.7332,-3.2257,1.1386
1995,161.807518,62.12271002,158.097518,58.41271002,0.54121,-4.9948,-1.7029,2.5404,3.4245,3.6492,-1.2743,-2.0171,-2.3287,1.5728
2238,216.5692802,57.22069087,212.8592802,53.51069087,-0.39217,-4.7332,-1.0308,2.3617,3.3781,3.4373,0.3793,-2.8473,-2.149,1.5674
2511,80.51570497,57.22069087,76.80570497,53.51069087,3.0643,-4.9152,-1.2239,3.1213,4.2282,3.65,-0.55197,-2.1278,-2.3639,0.38697
2818,126.324633,57.22069087,122.614633,53.51069087,0.0,-4.9058,-0.76377,3.0826,4.5417,3.7914,-0.59565,-1.992,-1.4587,0.84381
3162,389.0969875,49.04356157,385.3869875,45.33356157,2.4089,-4.9546,1.6905,2.1493,3.5299,4.4158,4.9985,-1.9803,-1.6873,0.56914
3548,86.92247007,49.04356157,83.21247007,45.33356157,2.5201,-4.9336,-0.34422,3.8337,4.3507,4.358,-0.80844,-2.0166,-2.3288,1.0235
3981,145.6146209,33.86964927,141.9046209,30.15964927,3.2721,-3.4246,-0.40384,4.204,4.2526,3.7553,-0.091235,-1.7532,-1.7593,0.2141
4466,135.7020088,24.45428054,131.9920088,20.74428054,5.0,-4.9021,4.5118,5.0,4.0939,3.984,-0.78543,-2.6923,-2.0483,0.98601
5011,98.36039213,22.68145435,94.65039213,18.97145435,3.0488,-4.9033,0.87112,3.541,4.419,3.8024,-0.67298,-1.6862,-2.3331,0.67646
5623,57.42843381,19.18089813,53.71843381,15.47089813,3.0507,-4.9685,1.6012,3.7743,4.2099,3.7129,-1.1652,-1.9,-2.3254,0.3861
6309,78.13676603,16.84189038,74.42676603,13.13189038,3.1747,-4.8811,0.62818,3.2302,4.1952,3.6877,-0.70673,-1.9827,-2.3232,0.54121
7079,81.45121089,15.28690356,77.74121089,11.57690356,3.0125,-4.9815,0.37126,4.9269,3.9861,3.6738,0.022554,-1.9915,-2.3307,1.2074
7943,57.51029746,14.51995681,53.80029746,10.80995681,3.0564,-4.9586,0.95859,3.7653,4.2162,3.5558,0.56436,-1.999,-2.3322,0.9259
8912,35.11470246,12.10137881,31.40470246,8.391378814,3.0652,-4.9779,0.92478,3.8578,3.3786,3.6546,0.06707,-1.987,-2.3307,0.68058
10000,12.28518206,10.36160537,8.57518206,6.651605371,3.1246,-4.9844,0.94194,3.9167,3.1479,3.6688,0.16095,-1.9491,-2.3347,0.68486
11220,10.40193782,10.07480037,6.691937823,6.364800369,3.1205,-4.9943,0.95595,3.9207,3.1559,3.6629,0.15316,-1.9839,-2.3343,0.66158
12589,11.05792993,9.973422616,7.347929929,6.263422616,3.1333,-4.9925,0.96047,3.9181,3.1558,3.6728,0.12771,-1.9915,-2.3344,0.672
14125,47.66800279,9.96985949,43.95800279,6.25985949,3.1276,-4.9999,0.93216,3.906,4.0678,3.672,0.47795,-1.9693,-2.3254,0.67267
15848,14.55640528,9.061605745,10.84640528,5.351605745,3.119,-4.9996,1.9284,3.9006,3.1614,3.6728,0.1542,-1.9924,-2.3351,0.67772
17782,9.05931722,8.978813631,5.34931722,5.268813631,3.1218,-5.0,1.7677,3.9101,3.1523,3.6715,0.15936,-1.9927,-2.3355,0.67252
19952,8.983233538,8.974061167,5.273233538,5.264061167,3.1213,-5.0,1.7793,3.911,3.1529,3.6725,0.15833,-1.9929,-2.3361,0.67195
22387,8.974606348,8.973871178,5.264606348,5.263871178,3.12,-5.0,1.7835,3.9104,3.1529,3.671,0.15922,-1.992,-2.3353,0.67187
25118,8.974055037,8.973867783,5.264055037,5.263867783,3.12,-5.0,1.7832,3.9104,3.1527,3.672,0.15923,-1.992,-2.3349,0.67199
28183,8.973867777,8.973867776,5.263867777,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
31622,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
32276,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
35481,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
39810,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
44668,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
50118,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
56234,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
63095,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
70794,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
79432,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
89125,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
100000,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
112201,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
125892,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
141253,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
158489,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
177827,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
199526,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
223872,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
251188,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
281838,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
316227,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
354813,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
398107,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
446683,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
501187,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
562341,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
630957,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
707945,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
794328,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
891250,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
1000000,8.973867776,8.973867776,5.263867776,5.263867776,3.12,-5.0,1.7832,3.9104,3.1528,3.672,0.1592,-1.992,-2.3352,0.672
1,838.0800992,838.0800992,970.2600992,970.2600992,4.646,2.0828,-0.85744,-3.7131,-3.0972,4.358,-2.6703,3.4784,-4.7647,-1.1195
2,730.1200024,730.1200024,862.3000024,862.3000024,-0.4092,-4.2552,0.46528,3.4572,-0.88373,1.3245,2.767,-0.10925,-0.25048,-2.3365
3,979.7060905,730.1200024,1111.886091,862.3000024,-3.7201,1.6284,1.0204,-0.99613,-4.2963,-4.95,0.59563,-1.3694,3.9945,4.715
4,527.4526927,527.4526927,659.6326927,659.6326927,-2.6851,4.5076,-0.30486,-3.982,2.1737,3.4789,-3.3694,2.1016,-1.3736,-1.4978
5,767.8538567,527.4526927,900.0338567,659.6326927,0.22066,-3.8435,-2.0761,-1.5853,0.015083,-4.78,1.9259,-4.1881,2.6021,-3.9068
6,690.1584034,527.4526927,822.3384034,659.6326927,-1.5621,-2.647,-0.76139,-1.8155,-3.6597,2.1112,3.4237,-0.60404,0.0060683,0.79812
7,1019.887536,527.4526927,1152.067536,659.6326927,0.084063,1.7476,2.1318,-4.5922,-2.7676,4.1189,0.40995,4.1437,-0.37443,4.088
8,885.0454221,527.4526927,1017.225422,659.6326927,4.0118,1.979,2.0408,-1.5103,4.4832,-2.1943,-2.4695,4.4962,1.7837,1.1972
10,1716.378885,527.4526927,1848.558885,659.6326927,-4.8524,2.1285,-4.3887,3.8898,3.4925,-2.6841,4.5099,-0.548,-1.0094,3.3225
11,375.4282432,375.4282432,507.6082432,507.6082432,3.0059,-3.0756,3.5886,-2.034,0.77603,-3.1894,-3.8143,3.0277,2.0616,-1.2959
12,525.059422,375.4282432,657.239422,507.6082432,1.3387,-1.322,-4.3204,-4.4642,-1.9366,3.5982,-4.3839,-0.86816,2.9062,-1.241
14,724.6596791,375.4282432,856.8396791,507.6082432,-4.7883,4.0955,4.2129,2.6166,-1.137,-4.503,-1.8525,-2.0606,-4.4892,3.7635
15,454.5196858,375.4282432,586.6996858,507.6082432,2.0906,-4.1356,-1.4053,4.6851,-4.1073,-0.022425,-2.594,0.21503,2.8325,-1.1661
17,1250.970891,375.4282432,1383.150891,507.6082432,-2.5348,-2.1737,2.9145,-0.59696,3.6086,-4.2195,3.0702,4.462,3.4859,-3.0249
19,790.2311973,375.4282432,922.4111973,507.6082432,-4.432,0.16323,1.6918,-0.58408,-2.1255,1.0516,2.003,0.93256,-0.70531,4.2517
22,1424.078533,375.4282432,1556.258533,507.6082432,4.4827,-1.9757,3.9807,2.5097,-0.93681,-0.98279,4.9154,1.3954,2.6447,0.17927
25,1156.030766,212.1397356,1288.210766,344.3197356,4.8093,-0.99597,4.8148,2.7729,3.4722,-4.3457,2.7845,-1.0955,-3.2081,-3.827
28,1478.884384,212.1397356,1611.064384,344.3197356,-0.16058,-2.9694,1.073,0.54446,3.5121,0.064351,4.2908,-4.0898,-3.1789,-1.0899
31,329.6922227,212.1397356,461.8722227,344.3197356,1.9893,4.5654,-1.9679,-3.2383,0.88996,-1.0584,-0.81314,-2.3823,1.7093,-2.108
35,528.6154872,212.1397356,660.7954872,344.3197356,-1.6817,-0.37771,-3.4061,2.774,2.9291,-3.5224,0.1601,1.3227,2.1326,1.5243
39,907.955262,212.1397356,1040.135262,344.3197356,-0.41547,-2.4023,1.7175,-3.9615,-0.19854,1.4828,0.66967,-4.9893,4.7272,3.6031
44,700.300947,201.7848046,832.480947,333.9648046,-1.4064,2.2687,4.1589,1.018,1.6569,5.0,-5.0,-2.8984,0.31346,-2.218
50,405.1803624,179.5660082,537.3603624,311.7460082,-0.85647,3.5085,0.61131,1.1363,-1.3548,0.29673,0.65776,-2.9283,-2.7135,-1.6775
56,458.5485537,179.5660082,590.7285537,311.7460082,-0.18788,-0.93444,5.0,0.70522,-0.26176,0.64878,-2.9826,-0.59494,-4.5784,-1.3761
63,472.2011498,179.5660082,604.3811498,311.7460082,-2.7387,-0.82132,0.50908,-1.887,-5.0,1.026,-0.35606,-2.278,3.0866,-3.9135
70,214.6549662,179.5660082,346.8349662,311.7460082,0.51474,1.4894,-0.10601,-3.5834,-1.7519,0.73233,-5.0,0.54353,0.71397,-0.79137
79,674.0356931,179.5660082,806.2156931,311.7460082,-0.77906,-5.0,2.1159,1.0385,-3.3041,1.8563,2.8412,-4.6238,1.3779,-1.3969
89,144.1517218,144.1517218,276.3317218,276.3317218,-1.7571,3.7473,5.0,-5.0,-2.3765,-3.1246,-5.0,0.0,1.7418,1.0374
100,455.8115029,144.1517218,587.9915029,276.3317218,-1.9428,0.35414,5.0,-2.7951,-0.70061,2.215,-5.0,-3.3411,-3.6348,-0.13012
112,877.0069574,144.1517218,1009.186957,276.3317218,2.2718,-2.4584,3.9201,-4.5215,3.5939,-2.9229,-3.12,0.99598,4.695,-3.6523
125,203.4028959,144.1517218,335.5828959,276.3317218,-1.7895,0.51306,3.6936,-3.9593,-2.9978,-1.3435,-4.9505,2.0285,2.5401,-0.39288
141,362.0959943,144.1517218,494.2759943,276.3317218,-1.5074,-2.0941,5.0,-4.224,-0.90562,-5.0,-4.3643,0.1743,-2.9032,0.90869
158,243.3884264,144.1517218,375.5684264,276.3317218,-0.22722,3.0967,-1.4741,-5.0,-2.6602,-1.5201,-1.6929,1.1869,-2.0387,0.69494
177,302.3612959,115.2383386,434.5412959,247.4183386,-3.3428,4.0568,5.0,-5.0,-2.5297,-5.0,-3.2276,0.14739,3.6803,-0.51024
199,915.5783495,115.2383386,1047.758349,247.4183386,-2.3123,5.0,5.0,-5.0,-2.3674,-1.6137,-2.3793,1.7596,-0.041208,5.0
223,280.7219973,115.2383386,412.9019973,247.4183386,-1.0888,3.9595,5.0,-5.0,-0.95508,-5.0,-3.6126,-0.3898,-1.6898,-0.87924
251,447.7347713,106.3972679,579.9147713,238.5772679,-2.7435,0.89774,3.9636,-1.0072,-1.1435,-0.85822,1.3284,-2.5175,-3.6656,0.70126
281,263.8805856,89.59960712,396.0605856,221.7796071,-1.6831,0.45811,5.0,0.32642,-3.2111,-4.0064,-3.9537,-3.1124,-1.9527,-0.79533
316,233.8698586,89.59960712,366.0498586,221.7796071,0.76215,2.5402,5.0,-2.6337,-2.8868,-1.8049,-4.7955,-3.0861,-0.0038677,-0.30678
354,239.3690276,89.59960712,371.5490276,221.7796071,-4.4553,0.13772,5.0,-0.052815,-2.8342,-1.8642,-4.359,2.9837,0.90639,1.124
398,139.8590445,89.59960712,272.0390445,221.7796071,-0.084746,0.0,5.0,-2.7145,-3.159,-2.8532,-3.6782,0.4114,0.17571,1.5009
446,168.3991622,89.59960712,300.5791622,221.7796071,-0.75026,5.0,5.0,0.44086,-2.6224,-2.8283,-3.4959,1.0236,1.0878,-0.86956
501,190.2715447,89.59960712,322.4515447,221.7796071,-1.0146,0.75951,5.0,-2.8506,-2.7229,-4.7974,-3.8912,-2.0213,0.95503,1.2697
562,373.0938484,57.76289079,505.2738484,189.9428908,-1.0749,2.2599,4.1582,-5.0,2.4167,-1.639,-2.3495,3.4357,-0.038997,-1.4547
630,265.5953879,57.76289079,397.7753879,189.9428908,0.17466,4.0711,4.7589,-2.8834,-3.3882,-0.66763,-3.1435,-4.0403,0.92261,-1.7639
707,159.8086341,57.76289079,291.9886341,189.9428908,-0.73246,4.808,5.0,-2.4299,-4.2234,-0.80139,-2.8411,-0.64962,-0.9758,-0.19642
794,382.9803272,57.76289079,515.1603272,189.9428908,-2.6458,2.6652,5.0,-3.4514,-1.6186,0.29506,-0.23795,-0.95239,2.7394,-4.0574
891,177.2102311,57.76289079,309.3902311,189.9428908,-1.0099,4.9166,4.9762,-3.9376,-1.7365,-3.0232,-4.7592,1.2935,2.4011,-0.20345
1000,267.7263525,57.76289079,399.9063525,189.9428908,-2.4718,2.5196,4.9378,-1.0402,-2.3199,-1.3794,-3.1301,0.41054,0.67393,-3.2259
1122,192.9848073,57.76289079,325.1648073,189.9428908,-0.10308,3.075,3.9845,-4.0619,-2.0746,-2.2439,-3.3322,1.7898,1.5336,-0.40148
1258,123.6515804,57.76289079,255.8315804,189.9428908,-2.2823,3.053,5.0,-4.4789,-2.6246,-2.4359,-3.9855,0.01124,0.93482,-0.2961
1412,103.6762994,57.30209766,235.8562994,189.4820977,-0.94726,3.3821,5.0,-2.7932,-2.5339,-2.6085,-3.7518,-0.17263,0.92136,-0.21068
1584,116.6560325,56.18385702,248.8360325,188.363857,-1.5473,1.3201,5.0,-2.6471,-2.55,-1.9922,-3.9793,-1.2515,1.038,1.1138
1778,105.7672359,56.18385702,237.9472359,188.363857,-1.5537,3.3381,5.0,-2.4843,-2.4928,-2.3566,-2.7999,-0.64892,1.0862,-0.31937
1995,124.7190701,53.40450987,256.8990701,185.5845099,-1.3091,3.2844,5.0,-3.0625,-2.5164,-2.2972,-3.049,-0.29778,0.78596,-0.26335
2238,81.43476267,49.79513279,213.6147627,181.9751328,-1.9064,3.4422,5.0,-2.1277,-2.4596,-1.639,-1.7774,-0.19102,1.4277,-0.19702
2511,475.214676,49.71347828,607.394676,181.8934783,-2.9915,5.0,4.7623,-2.8603,-2.5276,-2.4999,-4.3606,-0.71688,3.1512,-5.0
2818,123.8781712,39.66707822,256.0581712,171.8470782,-0.65768,3.3775,4.1225,-2.9408,-2.2812,-1.6491,-3.3344,-0.72739,1.8897,-0.36042
3162,85.78767754,39.66707822,217.9676775,171.8470782,-2.8652,3.3252,4.4538,-2.5803,-2.6639,-1.4235,-3.2286,0.28167,0.53675,-0.24989
3548,225.3771802,38.59619012,357.5571802,170.7761901,-1.1096,3.0802,4.8906,-2.9038,-2.1415,-1.6618,-2.8771,-0.78985,1.2196,-2.8916
3981,91.53608132,35.67942624,223.7160813,167.8594262,-2.7499,3.2591,5.0,-2.7639,-2.2844,-1.5332,-3.2887,-0.8297,1.9146,0.0036987
4466,65.89853696,25.56011139,198.078537,157.7401114,-2.7925,3.3406,4.0313,-1.9928,-2.4767,-1.343,-2.658,-0.0616,1.3785,-0.30857
5011,239.6693123,23.58362169,371.8493123,155.7636217,-2.2492,3.1571,3.3907,-2.7255,-2.5268,-1.7539,-1.7835,0.80307,-3.196,-0.053485
5623,157.9062738,20.01912251,290.0862738,152.1991225,-4.2933,3.2882,4.9935,-2.7432,-2.4741,-1.6172,0.79152,-0.71688,1.3138,-0.65644
6309,46.43788534,16.95426367,178.6178853,149.1342637,-2.7303,2.2682,4.9939,-3.2001,-2.5103,-1.5936,-2.7311,-0.51809,1.3517,-0.30723
7079,24.37307662,12.74707234,156.5530766,144.9270723,-2.7665,1.5357,4.1968,-2.0784,-2.4677,-1.5715,-2.712,0.012935,1.328,-0.29698
7943,89.33961639,12.74707234,221.5196164,144.9270723,-3.8697,1.423,4.4978,-1.9222,-2.5227,-1.5735,-1.285,-0.092705,1.2519,-0.68171
8912,54.92037142,11.60407746,187.1003714,143.7840775,-2.7685,4.182,3.8001,-1.9246,-2.5003,-1.5852,-2.7126,0.50966,1.3196,-0.29474
10000,87.91093371,10.88090629,220.0909337,143.0609063,-2.6663,-0.45337,4.7338,-2.8752,-2.2749,-1.567,-2.7266,0.37549,1.3974,0.082169
11220,30.58593308,10.22893851,162.7659331,142.4089385,-2.7704,2.0842,4.8185,-1.954,-2.5127,-1.5676,-2.7276,0.5192,1.3433,-0.28001
12589,65.45704664,7.36481849,197.6370466,139.5448185,-2.8003,1.3158,4.4766,-1.8581,-2.5412,-1.4271,-2.7315,0.091923,1.3542,0.26593
14125,23.43487987,6.476270447,155.6148799,138.6562704,-2.7885,1.4844,4.2433,-1.9694,-2.4779,-1.6035,-2.7519,0.55469,1.2998,0.65902
15848,80.21360269,6.048223221,212.3936027,138.2282232,-2.7698,-0.63488,4.4792,-1.8731,-2.4591,-1.5766,-3.1489,0.35344,1.3137,0.44037
17782,14.55804583,5.023206634,146.7380458,137.2032066,-2.7782,1.4912,4.2045,-1.9603,-2.4977,-1.5806,-2.7054,0.55945,1.3506,0.69699
19952,7.586655072,4.32200321,139.7666551,136.5020032,-2.8172,1.4833,3.4533,-1.9497,-2.4956,-1.6024,-2.7404,0.55722,1.3423,0.43074
22387,3.986707223,3.986707223,136.1667072,136.1667072,-3.765,1.4828,3.4618,-1.9632,-2.4936,-1.6007,-2.7288,0.55817,1.3484,0.40776
25118,92.8017279,3.979997979,224.9817279,136.159998,-4.1105,-0.59352,3.4672,-1.4525,-2.4615,-1.5929,-2.7316,0.63935,1.3369,-0.41263
28183,3.979870005,3.979839583,136.15987,136.1598396,-3.7637,1.4824,3.4614,-1.9656,-2.4919,-1.6004,-2.7291,0.55823,1.3491,0.40882
31622,3.02151813,3.002682098,135.2015181,135.1826821,-3.7578,1.4824,3.4597,-1.9656,-2.492,-1.6023,-2.7292,0.10261,1.3494,0.40879
35481,3.01192661,2.984892391,135.1919266,135.1648924,-3.7643,1.4825,3.462,-1.9656,-2.4918,-1.6008,-2.7288,0.093315,1.3484,0.40889
39810,2.984877699,2.984877239,135.1648777,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.097599,1.3491,0.40881
44668,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
50118,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
50727,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
56234,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
63095,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
70794,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
79432,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
89125,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
100000,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
112201,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
125892,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
141253,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
158489,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
177827,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
199526,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
223872,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
251188,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
281838,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
316227,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
354813,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
398107,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
446683,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
501187,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
562341,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
630957,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
707945,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
794328,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
891250,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
1000000,2.984877171,2.984877171,135.1648772,135.1648772,-3.764,1.4824,3.4616,-1.9656,-2.492,-1.6005,-2.7292,0.0976,1.3491,0.4088
1,422.8689377,422.8689377,-39.22106231,-39.22106231,-3.6182,-0.022549,-0.017669,-4.1126,0.040731,4.1764,2.0342,-2.0624,3.6932,2.1296
2,443.8406679,422.8689377,-18.24933214,-39.22106231,-3.3757,2.3241,4.6199,1.4807,-2.3093,3.5789,-0.095288,4.2449,-3.8169,-1.1886
3,557.1075115,422.8689377,95.01751147,-39.22106231,-4.22,0.33339,1.3899,2.9856,0.1068,0.4531,-4.4217,1.2346,-0.97315,2.6667
4,619.188968,422.8689377,157.098968,-39.22106231,2.1993,0.10574,1.3239,-3.0893,0.70164,-3.6285,-1.3672,-3.605,3.2178,-0.068066
5,552.1996557,422.8689377,90.10965571,-39.22106231,0.57726,2.2458,-2.5304,0.97124,-0.67297,1.6983,0.87165,4.4527,-4.0925,-3.7626
6,1019.066413,422.8689377,556.9764133,-39.22106231,4.9755,1.6403,1.9761,-4.8778,-3.6003,3.211,0.93227,1.6226,-4.1743,3.9442
