evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
31622,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
35481,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
35877,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
39810,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
44668,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
50118,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
56234,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
63095,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
70794,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
79432,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
89125,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
100000,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
112201,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
125892,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
141253,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
158489,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
177827,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
199526,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
223872,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
251188,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
281838,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
316227,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
354813,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
398107,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
446683,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
501187,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
562341,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
630957,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
707945,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
794328,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
891250,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
1000000,7.959667419,7.959667419,123.6396674,123.6396674,0.22256,-0.053919,0.2448,3.7194,3.6048,-3.2432,3.1052,2.356,3.5774,-1.9512
1,3320.133745,3320.133745,3316.423745,3316.423745,3.7737,1.3001,-4.2344,3.992,4.3736,4.2053,2.3543,-1.2115,0.19041,4.4526
2,4166.13791,3320.133745,4162.42791,3316.423745,-0.92075,-2.3021,1.061,-0.74082,-1.5737,-4.8496,2.7938,3.1537,-0.78288,-1.1173
3,688.7413946,688.7413946,685.0313946,685.0313946,-2.1147,-3.7015,-4.6529,3.8732,-0.059337,0.87889,-0.22381,-4.396,-4.1321,4.6854
4,630.4005076,630.4005076,626.6905076,626.6905076,3.9324,0.090483,-1.3109,2.0486,0.81692,-0.97337,-0.42287,2.5598,1.8256,-4.2801
5,502.6077514,502.6077514,498.8977514,498.8977514,2.3182,0.836,-2.3229,3.1815,3.1071,-2.5904,0.29601,0.33794,0.88614,4.8858
6,5176.538813,502.6077514,5172.828813,498.8977514,2.0907,-2.3238,3.7396,-4.3856,3.2581,-1.9826,3.0638,-4.4231,-4.3458,1.9132
7,391.4167927,391.4167927,387.7067927,387.7067927,-2.7136,-2.2767,1.4525,-2.5273,2.8547,2.6656,0.31494,-1.4375,2.4214,-3.1468
8,540.4809879,391.4167927,536.7709879,387.7067927,0.80528,0.66828,0.97944,-1.4574,3.1063,-3.964,-4.7304,-4.2603,1.5426,-0.90427
10,10298.29546,391.4167927,10294.58546,387.7067927,-4.396,2.2576,3.5357,3.0793,-4.6152,-0.095514,4.6719,-4.8236,1.1442,-0.088573
11,11876.86945,391.4167927,11873.15945,387.7067927,-1.8992,-4.1032,-2.8742,-0.22147,4.9584,4.6102,4.15,-3.9497,4.3971,4.7241
12,1782.610793,391.4167927,1778.900793,387.7067927,-0.66062,1.3773,-4.9028,1.2824,4.3681,1.2113,1.7024,-3.9647,2.0496,3.094
14,719.472495,391.4167927,715.762495,387.7067927,3.7389,1.5436,1.3309,-4.8763,1.4812,3.9239,-0.55694,4.6623,-0.95257,0.14402
15,822.6420264,391.4167927,818.9320264,387.7067927,-3.8849,4.721,-4.0485,1.125,1.4478,-2.5981,-3.8305,2.7314,-1.4721,-2.2919
17,12479.56343,391.4167927,12475.85343,387.7067927,4.5152,-0.21999,3.3568,-3.3024,3.5093,-0.42589,4.8519,1.1827,3.5258,4.0226
19,1124.306438,391.4167927,1120.596438,387.7067927,-4.0029,-1.3632,3.5011,3.1856,1.0953,1.4543,-3.9562,4.8977,-1.3668,-1.0045
22,7815.48146,391.4167927,7811.77146,387.7067927,4.9536,2.5421,-1.1682,1.9323,-4.0616,2.0389,3.3387,-0.68918,4.2604,2.7144
25,4853.037926,391.4167927,4849.327926,387.7067927,-0.52167,1.1219,-4.8493,2.4252,2.3221,-0.6534,3.3077,-3.8218,-1.3636,3.8879
28,654.959883,391.4167927,651.249883,387.7067927,-1.7129,1.6955,-1.5137,2.966,2.9549,-1.7044,-3.2708,1.9204,-2.9927,0.20518
31,9975.772333,391.4167927,9972.062333,387.7067927,-0.59618,0.82977,-1.6792,0.57456,-1.5687,3.5673,4.623,-3.0652,3.0187,-2.4779
35,1914.587525,391.4167927,1910.877525,387.7067927,1.9514,-1.2631,-3.7559,0.79254,1.4889,2.2139,2.0042,4.5136,1.7368,-0.88487
39,560.1511846,391.4167927,556.4411846,387.7067927,-2.3064,-0.78199,-2.8743,0.39683,-0.70437,1.6237,-4.0491,3.7054,1.6264,-1.8433
44,7767.577109,391.4167927,7763.867109,387.7067927,-1.0676,-4.9095,2.0414,-1.916,4.0986,-0.247,3.8731,-2.4402,3.4057,-2.1761
50,11257.35617,391.4167927,11253.64617,387.7067927,-3.1139,-2.4564,0.39671,-1.9207,-0.7639,1.6374,5.0,-5.0,1.0083,-4.6091
56,1467.885959,391.4167927,1464.175959,387.7067927,-5.0,-0.12344,2.923,0.24139,4.783,-0.33726,-1.8676,-5.0,-2.5994,-1.888
63,6045.760812,371.0410081,6042.050812,367.3310081,-0.81788,0.72308,-1.4268,-1.0184,-0.84341,4.5924,-2.079,0.31074,4.9104,-3.3172
70,2113.20209,371.0410081,2109.49209,367.3310081,-0.91349,0.17626,3.6293,-2.1658,2.8288,0.45553,1.7568,-4.8153,0.1692,-5.0
79,861.7182741,371.0410081,858.0082741,367.3310081,-3.6427,1.4147,0.19072,0.0095978,4.2956,1.9216,-4.1684,-0.7781,0.74387,-2.5529
89,468.3456892,289.0232319,464.6356892,285.3132319,-1.5745,-1.5132,0.42134,0.62853,-2.4277,3.5855,-1.4499,-5.0,2.7846,-1.8086
100,270.7065141,270.7065141,266.9965141,266.9965141,-1.5434,2.1908,-1.4342,0.0,0.0,2.3863,-1.5609,-0.53115,2.1617,0.81945
112,644.706359,270.7065141,640.996359,266.9965141,-5.0,-0.97796,1.2942,-3.3607,-1.108,2.0883,0.81987,0.63517,-0.67752,0.42135
125,504.51336,270.7065141,500.80336,266.9965141,3.0613,1.3178,-2.3939,2.0384,-1.5004,2.5787,-0.9586,3.7148,0.26164,3.4226
141,3489.021846,270.7065141,3485.311846,266.9965141,-3.3907,0.97298,-3.5488,-1.442,-2.7759,2.0581,2.4187,3.2381,1.4018,-4.94
158,183.8295121,183.8295121,180.1195121,180.1195121,-1.9744,-0.44224,-1.0357,-0.14265,1.5846,1.3229,-1.0974,-1.6886,2.0563,-0.31344
177,522.1743999,183.8295121,518.4643999,180.1195121,-0.9854,1.7195,-1.3454,2.2061,0.0,0.5709,-5.0,1.9275,1.3179,-2.3588
199,698.8237136,155.6049427,695.1137136,151.8949427,-1.7511,-1.2358,-1.4502,-0.62916,0.51721,2.046,1.1467,-0.63839,0.84146,0.045958
223,378.2158301,155.6049427,374.5058301,151.8949427,0.61859,-0.23647,2.2912,-3.356,1.2901,1.4094,-1.9309,0.0,1.4504,-1.1237
251,423.4524983,155.6049427,419.7424983,151.8949427,2.7875,-3.5463,0.56631,2.7524,-2.9855,2.4241,-0.47007,-4.324,-1.6288,-0.65071
281,337.3161872,155.6049427,333.6061872,151.8949427,2.3596,2.0563,-0.18876,0.0,-0.46775,1.2037,-0.98849,-2.3481,-1.1346,1.1137
316,497.5826698,148.0495498,493.8726698,144.3395498,-2.9684,2.1954,-1.8654,0.28483,-0.8828,2.1329,0.63389,-3.095,1.756,4.4972
354,214.2696203,148.0495498,210.5596203,144.3395498,2.9817,-0.99746,-0.80758,2.2983,1.5677,2.8487,-1.4511,-0.8061,1.4684,2.5212
398,165.7819778,133.3603157,162.0719778,129.6503157,0.84744,0.21569,-0.64949,2.3995,3.4172,1.9784,-0.045797,-1.1352,2.0861,0.6864
446,122.9038536,117.8525366,119.1938536,114.1425366,1.7184,-4.9762,1.6398,1.9419,1.3916,3.0573,-0.75209,-3.4297,1.1045,1.3121
501,158.7994626,105.412847,155.0894626,101.702847,2.0212,-3.7426,-0.73892,0.97375,-0.28707,3.6366,-0.082262,-4.0716,1.5606,0.73668
562,1670.991095,105.412847,1667.281095,101.702847,4.0541,-1.3322,-3.2176,0.9387,-0.5301,3.6298,1.9975,-1.2583,0.65866,1.6437
630,199.6794083,105.412847,195.9694083,101.702847,1.1445,-0.63221,0.11344,3.4595,3.4156,4.174,-0.9463,0.36625,1.3993,0.88006
707,1870.872086,102.1083801,1867.162086,98.39838012,1.6557,-3.4674,5.0,-0.70111,0.29347,3.578,-0.73167,-3.8623,1.4572,1.1823
794,231.7372454,87.85597774,228.0272454,84.14597774,2.3206,-3.2427,-5.0,3.5193,1.1984,3.7106,-0.00589,-3.3448,1.1653,1.1888
891,570.4003244,87.85597774,566.6903244,84.14597774,2.3419,-0.30751,-0.15828,3.1142,4.2757,3.3581,-1.3829,-2.9159,1.2853,1.4012
1000,262.8157618,87.85597774,259.1057618,84.14597774,4.0127,-2.4186,-3.3969,1.5964,-0.35258,4.6158,-0.67525,-2.0677,2.3191,0.12523
1122,209.4622088,87.85597774,205.7522088,84.14597774,1.6695,-2.2243,-4.3446,2.2212,2.0968,3.4838,-1.6495,-1.6618,1.376,0.8948
1258,162.1130224,76.81133787,158.4030224,73.10133787,0.1236,0.37084,-0.51488,4.518,-1.4384,3.7809,-0.83302,-2.4734,0.62998,1.2634
1412,197.196044,76.81133787,193.486044,73.10133787,2.651,3.0922,-2.2175,3.2827,0.68411,3.6343,-0.37214,-5.0,1.4573,1.0338
1584,498.7344378,76.81133787,495.0244378,73.10133787,1.9849,-2.0352,3.1914,1.3116,0.68964,3.9564,-0.059043,-2.9641,1.4878,1.0873
1778,156.2366367,76.81133787,152.5266367,73.10133787,1.7568,0.0319,-0.69315,3.5394,1.1112,3.6519,0.057455,-2.93,1.7043,1.4355
1995,148.5885257,55.47376692,144.8785257,51.76376692,1.9224,1.9602,1.7953,3.5164,0.0,4.9614,-1.0642,-2.4415,1.6067,1.24
2238,256.7726277,55.47376692,253.0626277,51.76376692,-3.683,-0.60739,-1.1314,4.6946,-1.4201,4.4956,-0.48724,-4.0814,1.5524,1.0919
2511,140.0605177,55.47376692,136.3505177,51.76376692,2.3384,0.96368,-1.0228,3.0262,1.6128,3.7763,-0.34076,-2.4877,1.5983,0.89326
2818,112.9505031,55.47376692,109.2405031,51.76376692,2.0638,-0.85378,-0.56018,4.1569,0.69744,3.7889,-0.4537,-2.6075,1.6112,0.95841
3162,165.4527124,53.00077957,161.7427124,49.29077957,1.5156,-0.71779,0.75122,3.7099,0.037784,2.4604,-0.038366,-2.7291,1.5351,1.0552
3548,115.7560302,49.60761825,112.0460302,45.89761825,2.172,-0.32922,0.51694,3.1556,1.503,2.6077,-0.70346,-2.6891,1.4539,1.1333
3981,128.5104458,42.87211302,124.8004458,39.16211302,2.0103,-3.3232,1.2266,2.7831,1.4784,2.6704,-0.098316,-4.5633,1.5625,1.0847
4466,139.4999335,36.16803075,135.7899335,32.45803075,1.9565,-0.16561,0.08539,4.3547,1.421,3.3224,-0.10988,-2.2983,1.5284,1.0505
5011,71.39326792,35.5197099,67.68326792,31.8097099,2.0884,-0.48513,0.52498,2.4403,2.4981,3.2517,-0.30893,-2.9382,1.5479,1.0057
5623,60.5992484,29.43706165,56.8892484,25.72706165,2.1214,-0.62639,0.39291,3.0942,2.2196,3.0756,-0.36085,-2.8253,1.537,0.98981
6309,81.22279442,24.82828005,77.51279442,21.11828005,2.1153,-1.1256,0.2575,3.3121,2.6386,2.8129,-0.34549,-2.8492,1.5133,1.0124
7079,52.43766214,23.61453692,48.72766214,19.90453692,2.1627,-0.030896,0.35743,3.1894,2.5902,2.9542,-0.2948,-2.8519,1.5357,1.0083
7943,29.63825416,20.41234873,25.92825416,16.70234873,2.1227,-1.5459,0.36561,3.1512,2.5295,3.0626,-0.29089,-2.8487,1.5487,0.94341
8912,39.15350641,17.18323608,35.44350641,13.47323608,2.081,-1.3725,0.38408,3.1862,2.4884,3.0756,-0.29834,-2.6614,1.5578,0.98514
10000,136.5963554,15.90093686,132.8863554,12.19093686,2.0605,2.8528,-0.24884,4.2259,2.5123,3.2377,0.1983,-2.0504,1.2655,1.8615
11220,140.7261931,13.32411209,137.0161931,9.61411209,2.1024,-2.7861,2.5831,3.1358,2.5295,3.1473,-0.2834,-1.9851,1.5539,0.9902
12589,54.23529948,11.6773955,50.52529948,7.967395497,2.1263,-1.138,0.10962,3.1887,2.5,3.1665,-0.29468,-1.9427,1.5696,0.97513
14125,243.3075285,10.70504668,239.5975285,6.995046683,2.1175,-1.4384,1.8922,3.1705,2.4897,3.0073,-0.43117,-1.9944,2.8229,0.98557
15848,30.28731687,8.929885772,26.57731687,5.219885772,2.1258,-1.3543,1.7716,3.5324,2.4933,3.1096,-0.28389,-1.9933,1.9425,0.96677
17782,39.02659243,7.511321363,35.31659243,3.801321363,2.1196,-2.4574,1.6665,3.1575,2.509,3.12,-0.29881,-2.021,1.7207,0.97061
19952,49.42474782,7.049774455,45.71474782,3.339774455,2.1113,-2.1343,0.9197,3.1592,2.5293,3.1126,-0.30067,-2.2351,2.2073,0.97817
22387,70.09779505,6.256113278,66.38779505,2.546113278,2.0769,-2.268,0.69651,3.1637,2.5217,3.873,-0.23066,-1.9934,2.3867,0.96583
25118,18.8014444,5.978855183,15.0914444,2.268855183,2.1146,-1.4665,1.745,3.1758,2.5433,3.0448,-0.27958,-1.9926,1.5364,0.9791
28183,59.8333048,5.969857826,56.1233048,2.259857826,2.1187,0.11918,1.4412,3.1804,2.5069,4.2249,-0.28682,-2.241,2.0181,0.97209
31622,5.969755621,5.969755568,2.259755621,2.259755568,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29635,-1.992,1.9878,0.97761
35481,5.971908694,5.969754344,2.261908694,2.259754344,2.1235,-2.2952,1.7828,3.17,2.506,3.6703,-0.29637,-1.9924,1.9878,0.9776
39810,91.38453482,5.969754343,87.67453482,2.259754343,2.0367,-1.963,1.2287,3.1787,2.5091,3.3695,-0.27987,-1.9285,2.4251,0.94298
44668,5.969754343,5.969754343,2.259754343,2.259754343,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,1.9878,0.97761
50118,5.969754343,5.969754343,2.259754343,2.259754343,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,1.9878,0.97761
56234,130.3280479,5.969754343,126.6180479,2.259754343,2.1299,-2.1563,2.5512,3.1679,2.5052,3.3778,-0.29635,-1.9825,2.291,0.97768
63095,5.969754343,5.969754343,2.259754343,2.259754343,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,1.9878,0.97761
70794,247.1645261,5.969754343,243.4545261,2.259754343,2.1133,-2.7952,1.4073,3.1623,2.5034,2.9912,-0.29586,-1.988,2.8339,0.9779
79432,60.51771675,5.969754343,56.80771675,2.259754343,2.1362,-2.7404,0.97473,3.1704,2.5379,3.1771,-0.3084,-2.8867,1.3923,0.97677
89125,5.969754343,5.969754343,2.259754343,2.259754343,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,1.9878,0.97761
100000,6.992858984,4.990053415,3.282858984,1.280053415,2.1271,-2.2936,1.7766,3.1725,2.5063,3.7027,-0.31109,-1.9922,2.3069,0.97741
112201,4.974795356,4.974795288,1.264795356,1.264795288,2.1236,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
125892,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
141253,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
158489,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
177827,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
199526,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
223872,4.97479607,4.974795285,1.26479607,1.264795285,2.1236,-2.2951,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
251188,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
281838,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
316227,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
354813,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
398107,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
446683,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
501187,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
562341,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
630957,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
669500,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
707945,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
794328,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
891250,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
1000000,4.974795285,4.974795285,1.264795285,1.264795285,2.1235,-2.2952,1.7832,3.1701,2.506,3.672,-0.29637,-1.992,2.3352,0.97761
1,2323.491467,2323.491467,2455.671467,2455.671467,3.6373,0.99761,-3.6118,-0.72352,2.2811,4.8981,-3.1248,0.12974,2.6174,2.1485
2,10514.06452,2323.491467,10646.24452,2455.671467,-4.5008,-2.4022,-1.2759,0.040755,1.4672,3.9659,4.9169,-1.5002,3.8765,-3.3454
3,1839.158511,1839.158511,1971.338511,1971.338511,3.5934,-1.5764,-4.5227,2.3475,0.70905,-1.1568,0.59003,3.1802,2.2075,-1.2939
4,7309.249983,1839.158511,7441.429983,1971.338511,2.3641,4.8675,-1.2635,4.0634,-3.1375,-0.61427,4.6444,-4.7723,3.0897,-0.44606
5,696.6731092,696.6731092,828.8531092,828.8531092,2.9221,-2.4789,-1.1526,-3.8301,-0.68617,-1.5456,-1.477,-3.5455,-4.3602,-3.9357
6,1230.461223,696.6731092,1362.641223,828.8531092,0.77115,-2.9248,1.8062,0.7378,4.0281,0.68097,-4.2141,0.075892,-4.5635,-3.2894
7,577.4693663,577.4693663,709.6493663,709.6493663,-0.031473,0.9257,-4.6037,-4.1497,2.3841,3.8993,2.5392,4.0214,-1.8295,3.3313
8,728.3267149,577.4693663,860.5067149,709.6493663,2.203,-3.0449,-2.2084,0.21308,-3.6866,0.82366,1.4671,0.97135,-3.6611,-4.8912
10,1358.401153,438.2088446,1490.581153,570.3888446,-2.2661,-0.28339,-1.7305,-0.14453,0.60517,1.6889,3.5481,1.8559,-1.6014,4.6215
11,6236.469664,438.2088446,6368.649664,570.3888446,0.48709,-1.3452,-0.71537,-2.8455,-2.7285,-2.2011,-1.467,0.44527,3.5446,-4.2334
12,635.3536552,438.2088446,767.5336552,570.3888446,-3.9899,-2.2803,-4.7994,1.4339,-3.1201,0.50085,-4.9138,1.033,0.15045,1.7013
14,926.2256054,438.2088446,1058.405605,570.3888446,1.4568,-0.50742,-1.8933,2.6728,2.0011,-4.9278,-4.4646,-4.5004,-4.9676,3.4659
15,5995.273809,438.2088446,6127.453809,570.3888446,3.8346,3.3828,0.42994,-4.297,-2.2445,-4.0355,0.93924,-2.873,3.5177,3.3646
17,1929.364288,438.2088446,2061.544288,570.3888446,4.9747,0.33126,-0.98557,0.42974,-1.4886,-3.939,3.9945,-4.0092,-2.5624,-3.4681
19,762.8388543,438.2088446,895.0188543,570.3888446,-2.5437,-4.2253,3.8743,-3.6617,3.4844,1.8164,2.6795,-3.8887,-1.2328,2.6848
22,860.2551686,438.2088446,992.4351686,570.3888446,4.6545,-0.33221,4.336,2.8012,3.4221,2.7751,-0.17803,0.15352,-4.5224,-1.7516
25,574.3207958,369.3215116,706.5007958,501.5015116,4.024,3.4539,-0.36495,-1.9803,3.0356,-4.0236,1.25,0.8112,-3.2002,4.4454
28,8977.516726,369.3215116,9109.696726,501.5015116,-1.3345,-2.3917,-0.85127,-1.726,-1.4194,-4.6987,-1.4775,-2.8726,4.324,-3.6628
31,6009.565288,369.3215116,6141.745288,501.5015116,3.6353,-0.7108,-1.8471,-0.75697,3.2495,-0.68752,-2.8348,-4.2352,3.4655,0.1377
35,496.7198196,369.3215116,628.8998196,501.5015116,1.8093,4.9933,2.6868,2.0475,1.0712,-2.8899,2.1525,-0.56654,-2.9992,4.977
39,581.0871473,369.3215116,713.2671473,501.5015116,0.047276,0.9296,3.9794,3.0397,1.8198,3.3358,-0.57933,-3.8485,0.42512,-3.5917
44,7998.537753,369.3215116,8130.717753,501.5015116,-0.41482,-0.13247,-0.10914,-0.93664,-0.55983,4.3857,5.0,-3.7718,3.0832,4.5539
50,793.7261297,363.7631585,925.9061297,495.9431585,-2.4691,-5.0,-2.1248,1.2498,-2.9123,0.14634,-0.43976,4.4926,-2.6144,5.0
56,736.6994581,306.0542221,868.8794581,438.2342221,0.65753,-1.7832,-0.23851,-0.30982,-2.711,1.9206,2.742,-4.1373,-1.5952,5.0
63,790.3218469,306.0542221,922.5018469,438.2342221,2.5989,-2.0181,0.7251,-5.0,-3.8574,-2.0752,1.5343,-4.6117,1.6159,1.311
70,411.015263,306.0542221,543.195263,438.2342221,-1.4127,-0.10512,-2.0533,-2.2446,0.36048,4.3456,0.36092,-3.3455,-1.2377,1.6165
79,719.5983644,306.0542221,851.7783644,438.2342221,-3.2509,-2.2074,5.0,-1.9603,-0.054912,0.47141,1.5822,0.79072,-3.8809,-0.097321
89,1781.21198,306.0542221,1913.39198,438.2342221,0.66143,-2.8694,-0.17769,-1.257,-3.9658,2.0177,1.4167,1.3725,2.1837,2.7341
100,602.4031124,306.0542221,734.5831124,438.2342221,1.8205,-2.6954,3.0224,0.057405,-1.0002,1.4722,1.0297,-0.71935,1.7448,-0.182
112,543.3125582,306.0542221,675.4925582,438.2342221,-1.4714,-2.3114,-1.7377,-3.2134,-4.3716,5.0,0.64725,-2.8754,-0.50522,2.0613
125,660.3996135,306.0542221,792.5796135,438.2342221,2.6019,1.3686,-2.9427,1.9029,-4.0814,2.4263,-2.2703,3.9699,1.0805,3.7532
141,8434.530599,251.5029503,8566.710599,383.6829503,3.956,-2.0138,2.7813,-4.2598,-1.6743,3.5261,-5.0,3.675,4.1852,-3.5198
158,1245.463905,251.5029503,1377.643905,383.6829503,4.8481,-3.904,3.5421,0.047241,-5.0,2.1864,-2.6599,-2.8271,1.8617,2.7395
177,791.2775524,251.5029503,923.4575524,383.6829503,5.0,-0.27532,-1.0752,3.5923,-4.7637,1.5259,-1.9936,2.7921,-3.1396,0.34794
